gene	value_type	with_depth	contrast	estimate	SE	df	t.ratio	p.value	sd_study	sd_residual	study_dominated	n_units	n_donors	bh_family	block	p_BH_across_genes
BGN	expr	TRUE	Pericytes - Interstitial macrophages	3.13058697581035	0.0698356064300738	2204.05117332921	-44.8279486044844	1.85186606855459e-311	1.00985062375785e-17	0.412854247104081	FALSE	2329	220	original_panel	fibrillar_other	4.47225655555934e-309
BGN	expr	TRUE	Pericytes - Lymphatic EC	2.65992389748638	0.0719705714963595	2151.81750817975	-36.9584934811991	9.68680719245465e-232	1.00985062375785e-17	0.412854247104081	FALSE	2329	220	original_panel	fibrillar_other	1.01711475520774e-230
BGN	expr	TRUE	Pericytes - Mast cells	3.05055483880461	0.0708232141251278	2154.70781528974	-43.0728099040381	1.59124684098697e-292	1.00985062375785e-17	0.412854247104081	FALSE	2329	220	original_panel	fibrillar_other	9.60715280245883e-291
BGN	expr	TRUE	Pericytes - Myofibroblasts	0.854418078935296	0.0940149967409236	2126.76714796997	-9.08810411694007	2.48064522165488e-19	1.00985062375785e-17	0.412854247104081	FALSE	2329	220	original_panel	fibrillar_other	4.02064309415874e-19
BGN	expr	TRUE	Pericytes - (Non-classical monocytes)	3.13806730856383	0.0706266064554569	2178.43386080302	-44.4318007908672	8.70857057323552e-307	1.00985062375785e-17	0.412854247104081	FALSE	2329	220	original_panel	fibrillar_other	1.05155989671819e-304
BGN	expr	TRUE	Pericytes - Peribronchial fibroblasts	0.451288140364891	0.0824926874997952	2163.24189642707	-5.47064417517021	5.00214737997764e-08	1.00985062375785e-17	0.412854247104081	FALSE	2329	220	original_panel	fibrillar_other	6.96264318308127e-08
BGN	expr	TRUE	Pericytes - Subpleural fibroblasts	1.61406374970297	0.162250166041704	2175.27836586352	-9.9479944401912	9.15196680641726e-23	1.00985062375785e-17	0.412854247104081	FALSE	2329	220	original_panel	fibrillar_other	1.52955016176455e-22
BGN	expr	TRUE	Pericytes - (Transitional Club-AT2)	3.17471501910072	0.0746624636772554	2177.96259479881	-42.5208982230229	8.51583482101217e-288	1.00985062375785e-17	0.412854247104081	FALSE	2329	220	original_panel	fibrillar_other	4.57016468727653e-286
BGN	expr	TRUE	Pericytes - Vascular smooth muscle	0.601750948637544	0.0755619359321147	2138.3870037988	-7.96367828873734	2.82144928377273e-15	1.00985062375785e-17	0.412854247104081	FALSE	2329	220	original_panel	fibrillar_other	4.32622223511819e-15
COL5A2	expr	TRUE	Pericytes - AT1	2.37822032105319	0.0798073833949849	2154.5240481831	-29.7995025007002	4.58016323239461e-163	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	1.92366855760574e-162
COL5A2	expr	TRUE	Pericytes - AT2_AGTR2det	2.41751233845836	0.0908741571097381	2146.38337235175	-26.6028584511547	7.84934429249356e-135	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	2.27360317437744e-134
COL5A2	expr	TRUE	Pericytes - AT2_AGTR2undet	2.37124290501299	0.0805521569641535	2205.06913648411	-29.4373607657485	1.88711877280278e-160	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	7.20536258706517e-160
COL5A2	expr	TRUE	Pericytes - Adventitial fibroblasts	0.149373327167633	0.0841180844797514	2192.99567295851	-1.77575759233544	0.0797070995818393	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.145552094888576
COL5A2	expr	TRUE	Pericytes - Alveolar fibroblasts	-0.186069855749401	0.0821259595505079	2142.24049129637	2.26566431330361	0.0260525654935437	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.0497367159422198
COL5A2	expr	TRUE	Pericytes - Alveolar macrophages	2.31587054712489	0.0801486825641669	2202.10573361034	-28.8946801498678	1.45465069300144e-155	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	5.09127742550506e-155
COL5A2	expr	TRUE	Pericytes - Classical monocytes	2.34118756853501	0.0767653065722446	2164.06563777044	-30.4979902129577	2.11400209169624e-169	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	9.86534309458244e-169
COL5A2	expr	TRUE	Pericytes - DC2	2.36269374419785	0.0772588912753441	2180.24101040166	-30.5815124343089	3.35131019717132e-170	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	1.65594150919054e-169
COL5A2	expr	TRUE	Pericytes - EC aerocyte capillary	2.337046425726	0.0854319378613433	2130.91467587939	-27.3556527480279	3.1898797733795e-141	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	9.92407040606956e-141
COL5A2	expr	TRUE	Pericytes - EC general capillary	2.36458839082446	0.0798882244006286	2139.95506070007	-29.5987100547682	3.86848872038757e-161	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	1.54739548815503e-160
COL5A2	expr	TRUE	Pericytes - EC venous pulmonary	2.22233373684146	0.0830248644516546	2156.83924637792	-26.767086601334	2.57166070120499e-136	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	7.71498210361496e-136
COL5A2	expr	TRUE	Pericytes - EC venous systemic	2.33508650724305	0.0852359320546882	2170.63441741153	-27.3955648862364	6.89328626449253e-142	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	2.22706171622066e-141
COL5A2	expr	TRUE	Pericytes - Interstitial macrophages	2.39507362806521	0.078227476105223	2211.09908867302	-30.6167825847227	1.317130082798e-170	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	6.91493293468948e-170
COL5A2	expr	TRUE	Pericytes - Lymphatic EC	2.01738860125909	0.0807767087825037	2160.20597882665	-24.9748799086509	5.17473506457302e-121	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	1.44892581808045e-120
COL5A2	expr	TRUE	Pericytes - Mast cells	2.33817917375162	0.0794738003165818	2164.00261585318	-29.4207545686445	6.56663394751701e-160	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	2.39824891996273e-159
COL5A2	expr	TRUE	Pericytes - Myofibroblasts	0.0457972371972812	0.105582729565414	2134.35946784066	-0.433756897418602	0.664508821741867	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.829631901582292
COL5A2	expr	TRUE	Pericytes - (Non-classical monocytes)	2.38941652140159	0.0791928980316929	2186.37689071314	-30.1721060952379	8.92754444176281e-167	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	3.94691438477935e-166
COL5A2	expr	TRUE	Pericytes - Peribronchial fibroblasts	-0.484869028433278	0.0925164267860731	2169.5323484323	5.2408966199532	2.16508747553735e-07	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	4.43578897427165e-07
COL5A2	expr	TRUE	Pericytes - Subpleural fibroblasts	0.676267301887476	0.181982133888512	2188.15714385054	-3.7161192004803	0.000241943506229314	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.000483887012458629
COL5A2	expr	TRUE	Pericytes - (Transitional Club-AT2)	2.40187621936343	0.083524408574958	2183.20651722681	-28.7565785899327	3.66146832759729e-154	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	1.23025335807269e-153
COL5A2	expr	TRUE	Pericytes - Vascular smooth muscle	1.1240536549657	0.0848327314733296	2146.89639900332	-13.2502353212462	1.84883631490574e-38	9.87073500094997e-18	0.463917106276389	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	4.31395140144673e-38
COL5A3	expr	TRUE	Pericytes - AT1	3.91343354692902	0.112937731734339	2212.89845485205	-34.6512497358678	4.38188483238842e-210	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	5.25826179886611e-209
COL5A3	expr	TRUE	Pericytes - AT2_AGTR2det	3.97383118259273	0.126517914049364	2186.15198689077	-31.4092372803604	6.74518100459237e-179	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	3.77730136257173e-178
COL5A3	expr	TRUE	Pericytes - AT2_AGTR2undet	3.9238201798987	0.112775901251442	2241.76198582235	-34.7930731331533	6.43496951977744e-212	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	9.00895732768842e-211
COL5A3	expr	TRUE	Pericytes - Adventitial fibroblasts	2.75325537880832	0.118433119630171	2234.02111225013	-23.2473432043828	3.53052870337796e-107	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	8.98680033587117e-107
COL5A3	expr	TRUE	Pericytes - Alveolar fibroblasts	2.20765960682131	0.11639983000826	2199.11881818822	-18.9661755233203	2.26561353709226e-74	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	5.59739815046322e-74
COL5A3	expr	TRUE	Pericytes - Alveolar macrophages	3.83953320749958	0.111338211918598	2219.78294196232	-34.4853140834232	1.20862912186242e-208	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	1.26906057795555e-207
COL5A3	expr	TRUE	Pericytes - Classical monocytes	3.9133887641419	0.108393882039337	2207.37822189731	-36.1034099943178	1.08525352817363e-223	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	4.55806481832924e-222
COL5A3	expr	TRUE	Pericytes - DC2	3.90208058858111	0.108074442861474	2210.99480334975	-36.1054888210958	1.08525352817363e-223	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	4.55806481832924e-222
COL5A3	expr	TRUE	Pericytes - EC aerocyte capillary	3.93274649905938	0.121285488200289	2178.55226068509	-32.4255321672524	2.25492021942098e-188	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	1.35295213165259e-187
COL5A3	expr	TRUE	Pericytes - EC general capillary	3.90197598431651	0.113238072332124	2194.8608436561	-34.4581632657267	5.41361654624341e-208	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	5.05270877649385e-207
COL5A3	expr	TRUE	Pericytes - EC venous pulmonary	3.94410718629775	0.117448516132928	2217.08389039288	-33.5815837965447	5.42574794245511e-200	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	3.79802355971858e-199
COL5A3	expr	TRUE	Pericytes - EC venous systemic	3.9355587326518	0.120124324618931	2204.60620980589	-32.7623796856841	6.03943435629116e-192	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	3.90240373791121e-191
COL5A3	expr	TRUE	Pericytes - Interstitial macrophages	3.87969704611743	0.109624651166435	2244.17009429029	-35.3907356131714	1.5175409727996e-217	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	4.24911472383888e-216
COL5A3	expr	TRUE	Pericytes - Lymphatic EC	3.92869586661448	0.114243777057231	2211.46117674039	-34.3887077949671	1.18091636094082e-207	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	9.91969743190286e-207
COL5A3	expr	TRUE	Pericytes - Mast cells	3.91831024714084	0.112215857088531	2216.16745375834	-34.9176163583508	1.33273518848143e-212	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	2.23899511664879e-211
COL5A3	expr	TRUE	Pericytes - Myofibroblasts	3.53294334359153	0.14979411475562	2192.43398812437	-23.5853280975379	1.04627686008144e-109	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	2.74647675771378e-109
COL5A3	expr	TRUE	Pericytes - (Non-classical monocytes)	3.90952232358148	0.111493682865415	2230.3940582219	-35.0649671183676	3.29451778776628e-214	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	6.91848735430918e-213
COL5A3	expr	TRUE	Pericytes - Peribronchial fibroblasts	2.19948754544651	0.130361153750854	2206.95903775523	-16.8722620363591	3.79109959299353e-60	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	9.09863902318448e-60
COL5A3	expr	TRUE	Pericytes - Subpleural fibroblasts	2.83041966672297	0.25596100711193	2272.96938239849	-11.0580111348181	1.00702748337417e-27	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	2.28622455684946e-27
COL5A3	expr	TRUE	Pericytes - (Transitional Club-AT2)	3.948027909202	0.116413825464346	2225.39552299367	-33.9137374229763	2.60442054573567e-203	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	1.98883023492542e-202
COL5A3	expr	TRUE	Pericytes - Vascular smooth muscle	2.84319784223396	0.120129966182364	2199.39572149328	-23.6676820329561	2.1620934359113e-110	1.23301303424326e-17	0.661029324881427	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	5.85857576182416e-110
COL11A1	expr	TRUE	Pericytes - AT1	-0.185066034856906	0.152263544955144	2223.05839493359	1.21543232762264	0.474530394401908	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.687250916030349
COL11A1	expr	TRUE	Pericytes - AT2_AGTR2det	-1.03640522210923	0.170217905888884	2193.71874079803	6.08869681892214	1.40708850834587e-08	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	3.03065217182186e-08
COL11A1	expr	TRUE	Pericytes - AT2_AGTR2undet	-1.40193647435272	0.151839494188793	2247.28330447045	9.233015967569	1.23846189451297e-18	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	2.7376526089234e-18
COL11A1	expr	TRUE	Pericytes - Adventitial fibroblasts	-0.271036141336638	0.1595766053696	2240.8846124358	1.698470403659	0.372591441040589	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.63872818464101
COL11A1	expr	TRUE	Pericytes - Alveolar fibroblasts	-0.175550393386041	0.156972755840297	2210.00244603819	1.11834943870543	0.474530394401908	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.687250916030349
COL11A1	expr	TRUE	Pericytes - Alveolar macrophages	-0.241802336286238	0.14972364159422	2220.70292702459	1.61499101752794	0.372591441040589	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.63872818464101
COL11A1	expr	TRUE	Pericytes - Classical monocytes	-0.11903603594657	0.146078057631163	2212.2453923547	0.814879646381441	0.544987955443732	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.775915055208025
COL11A1	expr	TRUE	Pericytes - DC2	-0.211064025403813	0.145470148855606	2214.13100045679	1.45090953067846	0.440840123617978	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.687250916030349
COL11A1	expr	TRUE	Pericytes - EC aerocyte capillary	-0.0661692355979866	0.163618551193838	2187.79585933044	0.404411572619269	0.735162221170321	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.829631901582292
COL11A1	expr	TRUE	Pericytes - EC general capillary	-0.149226584363014	0.152702568352065	2204.14540335923	0.977236898982362	0.474530394401908	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.687250916030349
COL11A1	expr	TRUE	Pericytes - EC venous pulmonary	-0.0535642947919034	0.158329491103318	2226.77853248817	0.338309018860865	0.735162221170321	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.829631901582292
COL11A1	expr	TRUE	Pericytes - EC venous systemic	-0.121085985035921	0.161856730613284	2209.3047676708	0.748105961223361	0.561411370910995	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.785975919275392
COL11A1	expr	TRUE	Pericytes - Interstitial macrophages	-0.145417949666165	0.147595680558803	2247.77002097547	0.985245293870435	0.474530394401908	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.687250916030349
COL11A1	expr	TRUE	Pericytes - Lymphatic EC	-0.147304630226863	0.154012225511622	2219.61940539652	0.956447643929066	0.474530394401908	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.687250916030349
COL11A1	expr	TRUE	Pericytes - Mast cells	-0.149220010980639	0.151229183782018	2223.79104425494	0.986714384412238	0.474530394401908	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.687250916030349
COL11A1	expr	TRUE	Pericytes - Myofibroblasts	-0.521692218911167	0.202035220166704	2204.74437236691	2.58218452446413	0.0518787364047124	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.0968403079554631
COL11A1	expr	TRUE	Pericytes - (Non-classical monocytes)	-0.150677836711681	0.150205058345543	2236.51159557493	1.00314755289433	0.474530394401908	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.687250916030349
COL11A1	expr	TRUE	Pericytes - Peribronchial fibroblasts	-1.03974678120789	0.175650207753963	2213.82963530231	5.91941674594707	2.61439540697782e-08	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	5.49023035465343e-08
COL11A1	expr	TRUE	Pericytes - Subpleural fibroblasts	-0.123036352908091	0.344598419248647	2286.1670431845	0.357042708368647	0.735162221170321	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.829631901582292
COL11A1	expr	TRUE	Pericytes - (Transitional Club-AT2)	-0.0940832352433176	0.156635228847364	2231.66381362102	0.600651819744834	0.639488394594382	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.826415771475817
COL11A1	expr	TRUE	Pericytes - Vascular smooth muscle	-0.21463956470645	0.161979334666461	2208.50694149126	1.32510461997158	0.474530394401908	1.1874820819319e-17	0.892445404099494	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.687250916030349
COL11A2	expr	TRUE	Pericytes - AT1	-0.00233260145600477	0.1641649934113	2246.46059102061	0.0142088846564302	0.988664593486167	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.988664593486167
COL11A2	expr	TRUE	Pericytes - AT2_AGTR2det	0.137721276782075	0.182689740408314	2209.74230097027	-0.753853371701475	0.81975533132536	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.829631901582292
COL11A2	expr	TRUE	Pericytes - AT2_AGTR2undet	0.0814680678458383	0.163220131616234	2257.66582125201	-0.499130021763416	0.81975533132536	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.829631901582292
COL11A2	expr	TRUE	Pericytes - Adventitial fibroblasts	-0.24040094666508	0.17183052318532	2256.270645064	1.39905845718579	0.607085681109054	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.796799956455633
COL11A2	expr	TRUE	Pericytes - Alveolar fibroblasts	0.0591385491013415	0.169354417909967	2237.08387052521	-0.349199919501249	0.81975533132536	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.829631901582292
COL11A2	expr	TRUE	Pericytes - Alveolar macrophages	0.0805636778367603	0.160484940926457	2216.98592929726	-0.502001479837781	0.81975533132536	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.829631901582292
COL11A2	expr	TRUE	Pericytes - Classical monocytes	-0.0438016661974772	0.157324804000047	2218.06515010888	0.278415514170696	0.81975533132536	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.829631901582292
COL11A2	expr	TRUE	Pericytes - DC2	0.0470687837023361	0.156247498228636	2215.50329095879	-0.301245039030709	0.81975533132536	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.829631901582292
COL11A2	expr	TRUE	Pericytes - EC aerocyte capillary	-0.10431666093275	0.176700576030906	2211.87328462979	0.590358352394415	0.81975533132536	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.829631901582292
COL11A2	expr	TRUE	Pericytes - EC general capillary	-0.40439618659794	0.164719568750557	2224.95043338758	2.45505855597726	0.14870310913238	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.265767258874891
COL11A2	expr	TRUE	Pericytes - EC venous pulmonary	-0.270841764279729	0.170653961273571	2246.47643805949	1.587081613919	0.607085681109054	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.796799956455633
COL11A2	expr	TRUE	Pericytes - EC venous systemic	-0.599950255858051	0.174264992787776	2217.02084675561	3.44274685500768	0.0123169808809255	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.0240610789301801
COL11A2	expr	TRUE	Pericytes - Interstitial macrophages	0.0837957891908592	0.15863355763857	2251.54079584824	-0.528234948760207	0.81975533132536	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.829631901582292
COL11A2	expr	TRUE	Pericytes - Lymphatic EC	-0.131942062649811	0.166014861880092	2236.62871928705	0.794760548276149	0.81975533132536	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.829631901582292
COL11A2	expr	TRUE	Pericytes - Mast cells	0.13882372077338	0.162882672445184	2238.92724625954	-0.852292749679066	0.81975533132536	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.829631901582292
COL11A2	expr	TRUE	Pericytes - Myofibroblasts	-0.296872578961414	0.218027995872243	2237.35341395987	1.361625958968	0.607085681109054	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.796799956455633
COL11A2	expr	TRUE	Pericytes - (Non-classical monocytes)	0.104259791978386	0.161658764664934	2246.97788888284	-0.644937453249023	0.81975533132536	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.829631901582292
COL11A2	expr	TRUE	Pericytes - Peribronchial fibroblasts	-0.0616857280224028	0.18913328636927	2231.61164065998	0.326149506554682	0.81975533132536	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.829631901582292
COL11A2	expr	TRUE	Pericytes - Subpleural fibroblasts	0.162863740861382	0.369937730122225	2305.77184913984	-0.440246364726228	0.81975533132536	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.829631901582292
COL11A2	expr	TRUE	Pericytes - (Transitional Club-AT2)	-0.104154741637685	0.168124346959646	2242.56104884759	0.619510163288156	0.81975533132536	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.829631901582292
COL11A2	expr	TRUE	Pericytes - Vascular smooth muscle	-0.244735534558325	0.174700672798491	2230.68230086399	1.40088490008631	0.607085681109054	1.92615245119256e-17	0.965903285344703	FALSE	2329	220	fibrillar_expansion	fibrillar_minor	0.796799956455633
SFTPC	expr	TRUE	Pericytes - AT1	-0.186311920916785	0.0778447271959347	2109.01993192674	2.39337881482762	0.0587332750137297	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.256958078185068
SFTPC	expr	TRUE	Pericytes - AT2_AGTR2det	-2.56791468039538	0.0909335869055382	2167.28337140941	28.2394521956219	1.21901690879789e-148	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	1.06663979519815e-147
SFTPC	expr	TRUE	Pericytes - AT2_AGTR2undet	-2.59698809313994	0.0799639360738085	2171.87256251636	32.4769917621722	1.28791733558085e-187	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	2.25385533726648e-186
SFTPC	expr	TRUE	Pericytes - Adventitial fibroblasts	-0.0344421058531761	0.0827989419321046	2148.2163071868	0.415972777543688	0.889181309137888	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPC	expr	TRUE	Pericytes - Alveolar fibroblasts	-0.0501124498075511	0.0799894267766481	2103.57138126314	0.626488422619636	0.743487647702104	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPC	expr	TRUE	Pericytes - Alveolar macrophages	-0.131029976883254	0.0802624600787027	2186.45551745597	1.63251882330507	0.239666535546754	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.83429085643391
SFTPC	expr	TRUE	Pericytes - Classical monocytes	-0.0472119759508354	0.0750324672146401	2116.84410606275	0.629220625463099	0.743487647702104	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPC	expr	TRUE	Pericytes - DC2	-0.0962867803937908	0.0765967250443406	2157.0805259672	1.25706132133002	0.398747090996695	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPC	expr	TRUE	Pericytes - EC aerocyte capillary	0.00874876941661726	0.0830956442119056	2098.19261590388	-0.105285535717211	0.972427639967386	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPC	expr	TRUE	Pericytes - EC general capillary	-0.170447734822512	0.0777513332809567	2100.12461189517	2.19221623128434	0.0747424105830148	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.301844350431406
SFTPC	expr	TRUE	Pericytes - EC venous pulmonary	-0.0860784712595993	0.0809990069326631	2110.18139795962	1.06271020496781	0.498791863538217	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPC	expr	TRUE	Pericytes - EC venous systemic	0.0134285176963671	0.0836440503348113	2134.07145964541	-0.160543608811568	0.972427639967386	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPC	expr	TRUE	Pericytes - Interstitial macrophages	-0.0126305867376736	0.0773507326872982	2161.10250349719	0.163289813798333	0.972427639967386	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPC	expr	TRUE	Pericytes - Lymphatic EC	-0.00731599759698104	0.0788900387418202	2116.04514693457	0.0927366460159029	0.972427639967386	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
