donor_id	ccc_group	role	study	n_cells	COL1A1	COL1A2	COL1A1_detect	COL1A2_detect	stoich	stoich_detect
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747DD046Q	AT2_AGTR2undet	Other	Tata_unpubl	29	0.125663858237159	0.0232340647696857	0.137931034482759	0.0344827586206897	0.102429793467473	0.103448275862069
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD94	Myofibroblasts	Fibroblasts	Banovich_Kropski_2020	15	1.73413373555374	2.62795572346782	0.466666666666667	0.866666666666667	-0.89382198791408	-0.4
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_4	Adventitial fibroblasts	Fibroblasts	Lafyatis_Rojas_2019	12	0.987860462692877	1.97423567818183	0.333333333333333	0.5	-0.986375215488956	-0.166666666666667
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747454C	AT2_AGTR2undet	Other	Kaminski_2020	64	0.131442145250649	0	0.0625	0	0.131442145250649	0.0625
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747003C	Alveolar fibroblasts	Fibroblasts	Kaminski_2020	7	1.85216249348936	2.25727210511756	0.571428571428571	0.857142857142857	-0.405109611628193	-0.285714285714286
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_3	Alveolar fibroblasts	Fibroblasts	Schiller_2021	51	2.44030236550402	2.81706193930538	0.843137254901961	0.941176470588235	-0.376759573801364	-0.0980392156862745
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU684	AT2_AGTR2det	Other	Peer_Massague_2020	44	0.0491742459485615	0.028257623775859	0.0454545454545455	0.0227272727272727	0.0209166221727025	0.0227272727272727
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_4	Adventitial fibroblasts	Fibroblasts	Schiller_2021	23	2.07666601788806	2.73531647060491	0.739130434782609	1	-0.65865045271685	-0.260869565217391
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_3	Vascular smooth muscle	Other	Schiller_2021	32	1.97145548747702	2.16196491842071	0.6875	0.78125	-0.190509430943693	-0.09375
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747GRO-11	Peribronchial fibroblasts	Fibroblasts	Nawijn_2021	42	1.6500203509695	2.29983195321697	0.666666666666667	0.928571428571429	-0.649811602247471	-0.261904761904762
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D367	Peribronchial fibroblasts	Fibroblasts	Barbry_Leroy_2020	15	2.02162834231802	2.75698723445907	0.533333333333333	0.933333333333333	-0.735358892141053	-0.4
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747QZY9VQng	Classical monocytes	Other	Eils_2020	12	0	0.713924570572885	0	0.0833333333333333	-0.713924570572885	-0.0833333333333333
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	Pericytes	Pericytes	Meyer_2019	16	0.56410747075851	1.50048237856904	0.0625	0.1875	-0.936374907810531	-0.125
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747388C	Lymphatic EC	Other	Kaminski_2020	20	0.249215202589675	0	0.05	0	0.249215202589675	0.05
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML3	AT2_AGTR2det	Other	Sheppard_2020	18	0.737291135385974	0	0.222222222222222	0	0.737291135385974	0.222222222222222
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5212	Vascular smooth muscle	Other	Schiller_2020	15	2.4908837019703	2.31622541420466	0.4	0.333333333333333	0.174658287765647	0.0666666666666667
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5213	Adventitial fibroblasts	Fibroblasts	Schiller_2020	10	2.54389687977363	2.86372853514407	0.7	0.8	-0.319831655370431	-0.1
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747DD046Q	Adventitial fibroblasts	Fibroblasts	Tata_unpubl	17	2.1529480110073	2.37874343432297	0.882352941176471	1	-0.225795423315671	-0.117647058823529
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML1	Transitional Club-AT2	Other	Sheppard_2020	12	0.512947204324175	0	0.0833333333333333	0	0.512947204324175	0.0833333333333333
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747465C	Adventitial fibroblasts	Fibroblasts	Kaminski_2020	18	1.67722574621868	2.30699216842529	0.666666666666667	1	-0.629766422206603	-0.333333333333333
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD107	Subpleural fibroblasts	Fibroblasts	Banovich_Kropski_2020	6	2.82414407583083	2.83464459790063	1	1	-0.0105005220698007	0
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D322	Vascular smooth muscle	Other	Barbry_Leroy_2020	43	0.474544978508134	0.8349126713284	0.0465116279069767	0.0930232558139535	-0.360367692820266	-0.0465116279069767
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D175	AT1	Other	Sun_2020	75	0	0.109379030484806	0	0.0133333333333333	-0.109379030484806	-0.0133333333333333
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SHMI57ng	Alveolar macrophages	Ambient reference	Eils_2020	51	0	0.0361031243463062	0	0.0196078431372549	-0.0361031243463062	-0.0196078431372549
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D175	Alveolar fibroblasts	Fibroblasts	Sun_2020	40	0.983963694273115	1.79263394982668	0.225	0.45	-0.808670255553564	-0.225
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A37	Vascular smooth muscle	Other	Meyer_2021	32	1.78985476324113	2.04486500761669	0.78125	0.90625	-0.255010244375567	-0.125
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10380	Vascular smooth muscle	Other	Schiller_2020	12	1.98887655811098	2.24817299276709	0.25	0.25	-0.259296434656114	0
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD95	Pericytes	Pericytes	Banovich_Kropski_2020	115	0	1.32583745691967	0	0.208695652173913	-1.32583745691967	-0.208695652173913
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747GRO-11	Lymphatic EC	Other	Nawijn_2021	5	0.648072993012805	0	0.2	0	0.648072993012805	0.2
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747298C	Myofibroblasts	Fibroblasts	Teichmann_Meyer_2019	6	2.01479128075706	2.12707284258233	0.666666666666667	0.833333333333333	-0.112281561825271	-0.166666666666667
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D088	EC venous systemic	Ambient reference	Sun_2020	7	1.8365701240837	0.613388894182869	0.571428571428571	0.142857142857143	1.22318122990083	0.428571428571429
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747GRO-02	Adventitial fibroblasts	Fibroblasts	Nawijn_2021	7	1.04593129859395	2.49713917039498	0.142857142857143	0.571428571428571	-1.45120787180104	-0.428571428571429
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D062	EC aerocyte capillary	Ambient reference	Sun_2020	29	0.650226933590634	0.556944377718058	0.206896551724138	0.137931034482759	0.0932825558725759	0.0689655172413793
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_2	Adventitial fibroblasts	Fibroblasts	Schiller_2021	6	1.69492597814488	3.04573578171049	0.333333333333333	1	-1.35080980356561	-0.666666666666667
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD106	Non-classical monocytes	Other	Banovich_Kropski_2020	61	0	0.132247149400285	0	0.0163934426229508	-0.132247149400285	-0.0163934426229508
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747S4ECX8ng	Transitional Club-AT2	Other	Eils_2020	62	0.0634220828588148	0.259799589725966	0.0161290322580645	0.0645161290322581	-0.196377506867151	-0.0483870967741935
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747JVV9L8ng	EC venous pulmonary	Ambient reference	Eils_2020	10	0.477174225746321	0.629966024325396	0.1	0.1	-0.152791798579075	0
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU684	Transitional Club-AT2	Other	Peer_Massague_2020	19	0.131357562204172	0.0370659442196023	0.0526315789473684	0.0526315789473684	0.0942916179845702	0
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD84	Vascular smooth muscle	Other	Banovich_Kropski_2020	17	1.47555989289201	2.04069159999985	0.176470588235294	0.411764705882353	-0.565131707107835	-0.235294117647059
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD67	EC venous systemic	Ambient reference	Banovich_Kropski_2020	37	0	0.263823142325634	0	0.027027027027027	-0.263823142325634	-0.027027027027027
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747GRO-04	Vascular smooth muscle	Other	Nawijn_2021	16	0.295385831100338	0.399844179053596	0.0625	0.0625	-0.104458347953257	0
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_6	AT2_AGTR2det	Other	Lafyatis_Rojas_2019	6	0.756584081864141	0	0.333333333333333	0	0.756584081864141	0.333333333333333
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747292B	Adventitial fibroblasts	Fibroblasts	Teichmann_Meyer_2019	22	2.54460064415627	2.60080813445065	1	1	-0.0562074902943861	0
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747GRO-10	Transitional Club-AT2	Other	Nawijn_2021	5	0.236303966469573	0	0.2	0	0.236303966469573	0.2
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD92	Adventitial fibroblasts	Fibroblasts	Banovich_Kropski_2020	8	2.21688106920781	2.40598031185451	0.875	1	-0.189099242646698	-0.125
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_6	Adventitial fibroblasts	Fibroblasts	Schiller_2021	13	2.20092995457526	2.65759805396094	0.846153846153846	0.923076923076923	-0.456668099385675	-0.076923076923077
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_1	Pericytes	Pericytes	Schiller_2021	56	0.358374317723492	1.77367170867736	0.0714285714285714	0.535714285714286	-1.41529739095387	-0.464285714285714
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D231	Adventitial fibroblasts	Fibroblasts	Sun_2020	35	1.44520671748292	2.48022609331163	0.4	0.885714285714286	-1.03501937582871	-0.485714285714286
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747302C	EC venous systemic	Ambient reference	Teichmann_Meyer_2019	6	0	0.507986896852542	0	0.166666666666667	-0.507986896852542	-0.166666666666667
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747GRO-09	Lymphatic EC	Other	Nawijn_2021	15	0.0534295996874316	0	0.0666666666666667	0	0.0534295996874316	0.0666666666666667
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD101	Pericytes	Pericytes	Banovich_Kropski_2020	15	0	2.54644908033341	0	0.866666666666667	-2.54644908033341	-0.866666666666667
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_03	Adventitial fibroblasts	Fibroblasts	Misharin_Budinger_2018	6	0.925619287836996	2.24577963903912	0.166666666666667	0.666666666666667	-1.32016035120212	-0.5
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5103	Adventitial fibroblasts	Fibroblasts	Schiller_2020	17	3.3198539531835	3.63982263917387	0.764705882352941	0.941176470588235	-0.319968685990363	-0.176470588235294
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD69	Alveolar fibroblasts	Fibroblasts	Banovich_Kropski_2020	8	2.06896501164814	2.3223819865407	0.5	0.75	-0.253416974892565	-0.25
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747GRO-10	Adventitial fibroblasts	Fibroblasts	Nawijn_2021	23	1.15352802147017	2.35550740006412	0.217391304347826	0.565217391304348	-1.20197937859395	-0.347826086956522
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D231	Pericytes	Pericytes	Sun_2020	11	0.641274559740044	2.05221375860035	0.0909090909090909	0.636363636363636	-1.4109391988603	-0.545454545454545
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_04	Adventitial fibroblasts	Fibroblasts	Misharin_Budinger_2018	8	1.57664787503437	2.22158937462072	0.5	0.75	-0.644941499586355	-0.25
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D046	Mast cells	Other	Sun_2020	33	1.13525610726772	0.270402128494945	0.151515151515152	0.0303030303030303	0.864853978772778	0.121212121212121
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747GRO-02	EC venous systemic	Ambient reference	Nawijn_2021	13	0	1.01983806366338	0	0.0769230769230769	-1.01983806366338	-0.0769230769230769
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU685	Transitional Club-AT2	Other	Peer_Massague_2020	32	0.159622801002413	0	0.09375	0	0.159622801002413	0.09375
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747GRO-07	Transitional Club-AT2	Other	Nawijn_2021	8	0.0892259959033973	0	0.125	0	0.0892259959033973	0.125
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_3	DC2	Other	Lafyatis_Rojas_2019	30	0	0.15157766978074	0	0.0333333333333333	-0.15157766978074	-0.0333333333333333
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D363	Peribronchial fibroblasts	Fibroblasts	Barbry_Leroy_2020	22	2.76331988840438	3.13856869192773	0.727272727272727	1	-0.375248803523355	-0.272727272727273
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D062	Alveolar macrophages	Ambient reference	Sun_2020	23	0.127395364108912	0.860527171771535	0.0434782608695652	0.173913043478261	-0.733131807662623	-0.130434782608696
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747356C	Peribronchial fibroblasts	Fibroblasts	Meyer_2019	15	2.57226261955696	2.60315329444453	1	1	-0.0308906748875719	0
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A32	Interstitial macrophages	Ambient reference	Meyer_2021	14	0.679433989877478	0	0.0714285714285714	0	0.679433989877478	0.0714285714285714
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SHMI57ng	AT2_AGTR2det	Other	Eils_2020	17	0	0.162606836524418	0	0.117647058823529	-0.162606836524418	-0.117647058823529
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D367	Vascular smooth muscle	Other	Barbry_Leroy_2020	5	1.41517439608966	0	0.4	0	1.41517439608966	0.4
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D139	Alveolar macrophages	Ambient reference	Sun_2020	13	0.539822273951404	0	0.0769230769230769	0	0.539822273951404	0.0769230769230769
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD103	Myofibroblasts	Fibroblasts	Banovich_Kropski_2020	7	1.39755505836549	2.25339294345634	0.142857142857143	0.714285714285714	-0.855837885090849	-0.571428571428571
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D150	EC general capillary	Ambient reference	Sun_2020	15	1.287156147991	1.55578751148669	0.4	0.466666666666667	-0.268631363495686	-0.0666666666666667
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5213	Alveolar fibroblasts	Fibroblasts	Schiller_2020	11	1.74253414416671	2.8187693278867	0.181818181818182	0.454545454545455	-1.07623518371999	-0.272727272727273
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0019	AT2_AGTR2det	Other	Banovich_Kropski_2020	10	0	0.270125586500015	0	0.1	-0.270125586500015	-0.1
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5212	Pericytes	Pericytes	Schiller_2020	21	0	2.90064099027071	0	0.571428571428571	-2.90064099027071	-0.571428571428571
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747081C	Non-classical monocytes	Other	Kaminski_2020	22	0	0.0960178670008668	0	0.0454545454545455	-0.0960178670008668	-0.0454545454545455
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747296C	Non-classical monocytes	Other	Teichmann_Meyer_2019	62	0.141171893695755	0.137144045947644	0.0483870967741935	0.0483870967741935	0.00402784774811085	0
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747356C	Transitional Club-AT2	Other	Meyer_2019	15	0.49592184973839	0	0.2	0	0.49592184973839	0.2
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747292B	Mast cells	Other	Teichmann_Meyer_2019	6	0	0.433387898904831	0	0.166666666666667	-0.433387898904831	-0.166666666666667
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747388C	Adventitial fibroblasts	Fibroblasts	Kaminski_2020	19	1.45643841590725	1.71602322501046	0.473684210526316	0.473684210526316	-0.259584809103202	0
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D032	Lymphatic EC	Other	Sun_2020	77	0.0989001813761591	0	0.012987012987013	0	0.0989001813761591	0.012987012987013
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747439C	AT2_AGTR2undet	Other	Kaminski_2020	20	0.310729576051291	0	0.05	0	0.310729576051291	0.05
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_2	Vascular smooth muscle	Other	Schiller_2021	13	1.92397889580598	2.08457616541414	0.384615384615385	0.461538461538462	-0.160597269608166	-0.0769230769230769
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747GRO-07	Peribronchial fibroblasts	Fibroblasts	Nawijn_2021	27	1.96856171064511	2.38893139423145	0.740740740740741	0.888888888888889	-0.420369683586335	-0.148148148148148
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_02	EC general capillary	Ambient reference	Misharin_Budinger_2018	8	0.62938128211688	0	0.125	0	0.62938128211688	0.125
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0007	AT2_AGTR2det	Other	Banovich_Kropski_2020	29	0.154473572116941	0	0.0689655172413793	0	0.154473572116941	0.0689655172413793
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc9833	Pericytes	Pericytes	Schiller_2020	25	1.16348125103831	2.84992768253684	0.08	0.64	-1.68644643149852	-0.56
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A43	AT2_AGTR2det	Other	Meyer_2021	35	0.131214877144382	0.0745793308675091	0.0571428571428571	0.0285714285714286	0.0566355462768733	0.0285714285714286
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD101	Alveolar fibroblasts	Fibroblasts	Banovich_Kropski_2020	20	1.68191648779364	2.52500060950353	0.4	0.9	-0.843084121709896	-0.5
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747292B	Non-classical monocytes	Other	Teichmann_Meyer_2019	8	0.400419882836491	0.176736421639988	0.125	0.125	0.223683461196503	0
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747DD046Q	EC venous pulmonary	Ambient reference	Tata_unpubl	71	0.0730079039806684	0.243155249781518	0.028169014084507	0.0845070422535211	-0.170147345800849	-0.0563380281690141
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D046	Vascular smooth muscle	Other	Sun_2020	18	1.68635111467016	2.25413339333749	0.333333333333333	0.611111111111111	-0.56778227866733	-0.277777777777778
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	Peribronchial fibroblasts	Fibroblasts	Meyer_2019	6	2.38634095081084	2.29256137778594	0.833333333333333	0.833333333333333	0.0937795730248974	0
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD68	Transitional Club-AT2	Other	Banovich_Kropski_2020	29	0.130261176042742	0	0.0344827586206897	0	0.130261176042742	0.0344827586206897
