cell_id	cell_type	dataset_id	donor_id	sex	disease	total_counts_cell	Agtr1a_counts	Agtr1a_lognorm	Agtr1a_scvi_corrected	Agtr1b_counts	Agtr1b_lognorm	Agtr1b_scvi_corrected	Agtr2_counts	Agtr2_lognorm	Agtr2_scvi_corrected
4172	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	876.0	1.0	0.6598449	1.4267495	0.0	0.0	0.024138093	0.0	0.0	0.02322333
4186	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	325.0	0.0	0.0	0.83962345	0.0	0.0	0.029884592	0.0	0.0	0.03536113
4250	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	554.0	0.0	0.0	1.1945144	0.0	0.0	0.022912422	0.0	0.0	0.18404202
4265	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	222.0	0.0	0.0	0.76608956	0.0	0.0	0.16894634	0.0	0.0	0.281859
4275	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	310.0	0.0	0.0	0.64920783	0.0	0.0	0.041033614	0.0	0.0	0.032731008
4303	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	849.0	0.0	0.0	1.0702182	0.0	0.0	0.028327446	0.0	0.0	0.019852934
4307	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	570.0	0.0	0.0	0.22613385	0.0	0.0	0.040007193	0.0	0.0	0.049474675
4319	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	402.0	0.0	0.0	0.75956386	0.0	0.0	0.08926479	0.0	0.0	0.1420956
4324	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	1170.0	5.0	1.6048458	0.7000474	0.0	0.0	0.14527734	1.0	0.5852381	0.10735585
4327	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	485.0	0.0	0.0	1.1393905	0.0	0.0	0.02914375	0.0	0.0	0.016285082
4336	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	764.0	0.0	0.0	0.09411002	0.0	0.0	0.08468407	0.0	0.0	0.07560274
4406	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	531.0	0.0	0.0	0.70698804	0.0	0.0	0.050935727	0.0	0.0	0.0695971
4466	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	318.0	0.0	0.0	0.78801847	0.0	0.0	0.024329588	0.0	0.0	0.059488263
4507	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	416.0	0.0	0.0	0.5599348	0.0	0.0	0.051229578	0.0	0.0	0.0694907
4551	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	733.0	0.0	0.0	0.35286683	0.0	0.0	0.04498099	0.0	0.0	0.013354621
4604	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	343.0	0.0	0.0	3.167149	0.0	0.0	0.008374707	0.0	0.0	0.003371732
4623	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	424.0	0.0	0.0	1.3629215	0.0	0.0	0.02858678	0.0	0.0	0.03334675
4642	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	670.0	0.0	0.0	1.8616614	0.0	0.0	0.01722759	0.0	0.0	0.048571665
4651	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	642.0	2.0	1.2080247	2.7985482	0.0	0.0	0.0037822714	0.0	0.0	0.008052289
4661	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	486.0	0.0	0.0	1.0235804	0.0	0.0	0.109977916	0.0	0.0	0.010960541
4684	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	215.0	0.0	0.0	0.4894717	0.0	0.0	0.088879764	0.0	0.0	0.06478608
4760	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	306.0	0.0	0.0	0.5509144	0.0	0.0	0.060715888	0.0	0.0	0.08660903
4790	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	323.0	0.0	0.0	0.7531947	0.0	0.0	0.05956074	0.0	0.0	0.046874765
4856	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	563.0	2.0	1.4934529	2.4424694	0.0	0.0	0.006922156	0.0	0.0	0.01520539
4926	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	451.0	0.0	0.0	0.4870991	0.0	0.0	0.09057203	0.0	0.0	0.1418824
4943	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	488.0	0.0	0.0	3.0375233	0.0	0.0	0.004107908	0.0	0.0	0.0079078805
5002	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	289.0	3.0	2.317388	3.3706021	0.0	0.0	0.0028325622	0.0	0.0	0.009904866
5018	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	571.0	0.0	0.0	0.46838933	0.0	0.0	0.038772177	0.0	0.0	0.018983647
5027	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	336.0	2.0	1.6038613	2.4022045	0.0	0.0	0.008040755	0.0	0.0	0.0317961
5044	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	407.0	0.0	0.0	0.59353054	0.0	0.0	0.05513311	0.0	0.0	0.02298684
5093	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	353.0	0.0	0.0	0.7451806	0.0	0.0	0.16028005	0.0	0.0	0.034606833
5151	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	338.0	0.0	0.0	2.7808056	0.0	0.0	0.006460765	0.0	0.0	0.035631914
5171	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	336.0	0.0	0.0	1.1213429	0.0	0.0	0.06961215	0.0	0.0	0.15337826
5203	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	745.0	0.0	0.0	0.3767093	0.0	0.0	0.03198699	0.0	0.0	0.16345938
5217	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	722.0	0.0	0.0	0.8426134	0.0	0.0	0.082159676	0.0	0.0	0.04990572
5230	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	533.0	1.0	0.81490904	0.27899554	0.0	0.0	0.04774787	0.0	0.0	0.09343117
5327	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	303.0	0.0	0.0	2.551831	0.0	0.0	0.006717114	0.0	0.0	0.01743288
5350	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	903.0	0.0	0.0	0.18858922	0.0	0.0	0.17015499	0.0	0.0	0.10805887
5362	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	380.0	0.0	0.0	2.8046114	0.0	0.0	0.010482319	0.0	0.0	0.03169022
5365	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	542.0	0.0	0.0	0.8559518	0.0	0.0	0.058114577	0.0	0.0	0.061181083
5377	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	560.0	0.0	0.0	1.6770201	0.0	0.0	0.056535255	0.0	0.0	0.04146096
5383	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	777.0	0.0	0.0	0.43591073	0.0	0.0	0.059802867	0.0	0.0	0.023817094
5402	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	546.0	0.0	0.0	0.30001938	0.0	0.0	0.021029867	0.0	0.0	0.1063691
5418	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	361.0	0.0	0.0	0.3476794	0.0	0.0	0.045161016	0.0	0.0	0.18806499
5442	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	251.0	0.0	0.0	0.5056477	0.0	0.0	0.10778914	0.0	0.0	0.74335873
5452	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	575.0	0.0	0.0	0.21255383	0.0	0.0	0.043018777	0.0	0.0	0.03851508
5463	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	342.0	1.0	1.1198549	2.4622023	0.0	0.0	0.00312716	0.0	0.0	0.019258458
5476	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	246.0	0.0	0.0	0.8836841	0.0	0.0	0.020439189	0.0	0.0	0.03451259
5494	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	328.0	1.0	1.0838984	1.4146999	0.0	0.0	0.03698725	0.0	0.0	0.03159618
5504	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	426.0	0.0	0.0	2.6120577	0.0	0.0	0.00572971	0.0	0.0	0.016920082
5529	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	455.0	0.0	0.0	0.36396393	0.0	0.0	0.049025588	0.0	0.0	0.016583145
5540	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	1019.0	0.0	0.0	0.30209878	0.0	0.0	0.043954927	0.0	0.0	0.030170297
5605	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	363.0	0.0	0.0	1.7257955	0.0	0.0	0.008804748	0.0	0.0	0.031011567
5616	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	975.0	0.0	0.0	0.16973391	0.0	0.0	0.21169333	0.0	0.0	0.21258493
5662	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	378.0	0.0	0.0	0.8502502	0.0	0.0	0.10556965	0.0	0.0	0.047474205
5663	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	424.0	0.0	0.0	0.43577263	0.0	0.0	0.04503037	0.0	0.0	0.19059011
5684	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	356.0	0.0	0.0	3.3025677	0.0	0.0	0.00671468	0.0	0.0	0.0046523134
5692	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	683.0	0.0	0.0	0.44598144	0.0	0.0	0.049771737	0.0	0.0	0.101965226
5716	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	463.0	0.0	0.0	0.62985003	0.0	0.0	0.04699398	0.0	0.0	0.034823727
5837	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	802.0	0.0	0.0	0.5910448	0.0	0.0	0.016085235	0.0	0.0	0.028999703
5853	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	588.0	1.0	0.95521617	0.57986593	0.0	0.0	0.016077345	0.0	0.0	0.014792813
5881	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	551.0	0.0	0.0	1.0159568	0.0	0.0	0.048629668	0.0	0.0	0.3175067
5970	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	295.0	0.0	0.0	1.0728357	0.0	0.0	0.020603422	0.0	0.0	0.038248066
5986	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	485.0	1.0	1.0240467	1.2973565	0.0	0.0	0.035977714	0.0	0.0	0.03869948
5999	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	684.0	0.0	0.0	0.49696273	0.0	0.0	0.041306302	0.0	0.0	0.0104849655
6096	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	398.0	0.0	0.0	0.7166496	0.0	0.0	0.06487971	0.0	0.0	0.022740912
6156	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	452.0	1.0	1.1039742	0.7464674	0.0	0.0	0.041054185	0.0	0.0	0.022879587
6165	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	507.0	0.0	0.0	0.73757124	0.0	0.0	0.030752601	0.0	0.0	0.045907997
6190	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	221.0	0.0	0.0	1.4585248	0.0	0.0	0.03203987	0.0	0.0	0.10689301
6197	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	318.0	0.0	0.0	0.69419515	0.0	0.0	0.10362147	0.0	0.0	0.15471463
6206	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	457.0	0.0	0.0	1.3160899	0.0	0.0	0.06928687	0.0	0.0	0.018474761
6235	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	784.0	0.0	0.0	1.5327936	0.0	0.0	0.013269008	0.0	0.0	0.017333543
6272	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	577.0	0.0	0.0	0.8422618	0.0	0.0	0.12425272	0.0	0.0	0.01777059
6276	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	318.0	0.0	0.0	0.63517165	0.0	0.0	0.01997428	0.0	0.0	0.010903041
6283	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	430.0	0.0	0.0	0.2747107	0.0	0.0	0.035128094	0.0	0.0	0.019297123
6299	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	623.0	0.0	0.0	0.53188384	0.0	0.0	0.024129096	0.0	0.0	0.090278834
6306	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	280.0	0.0	0.0	0.48971865	0.0	0.0	0.031566586	0.0	0.0	0.015754797
6313	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	708.0	0.0	0.0	2.34526	0.0	0.0	0.018877316	0.0	0.0	0.036699336
6317	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	403.0	1.0	1.1585511	0.5984093	0.0	0.0	0.028866196	0.0	0.0	0.027109051
6363	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	836.0	0.0	0.0	0.22979589	0.0	0.0	0.036922395	0.0	0.0	0.018963428
6395	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	287.0	0.0	0.0	0.59877765	0.0	0.0	0.051878173	0.0	0.0	0.19527793
6406	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	662.0	0.0	0.0	1.964952	0.0	0.0	0.01772234	0.0	0.0	0.040033624
6452	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	456.0	0.0	0.0	0.5352449	0.0	0.0	0.109123744	0.0	0.0	0.35827345
6477	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	518.0	0.0	0.0	0.21475914	0.0	0.0	0.013320385	0.0	0.0	0.00582861
6539	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	365.0	0.0	0.0	0.40501082	0.0	0.0	0.023160309	0.0	0.0	0.02609161
6556	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	757.0	0.0	0.0	0.78425837	0.0	0.0	0.07635442	0.0	0.0	0.011613023
6570	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	644.0	0.0	0.0	2.0106528	0.0	0.0	0.028595224	0.0	0.0	0.016945055
6605	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	557.0	0.0	0.0	0.36654383	0.0	0.0	0.020460002	0.0	0.0	0.01452113
6650	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	349.0	0.0	0.0	0.6972743	0.0	0.0	0.023394246	0.0	0.0	0.015751218
6678	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	455.0	0.0	0.0	2.073144	0.0	0.0	0.023548525	0.0	0.0	0.028465496
6701	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	479.0	0.0	0.0	0.34583974	0.0	0.0	0.04430555	0.0	0.0	0.030324686
6772	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	821.0	0.0	0.0	0.22624482	0.0	0.0	0.020248726	0.0	0.0	0.020549824
6775	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	334.0	2.0	1.8077706	2.682357	0.0	0.0	0.028746985	0.0	0.0	0.05498532
6811	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	372.0	0.0	0.0	0.17853338	0.0	0.0	0.02826828	0.0	0.0	0.02608437
6813	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	630.0	0.0	0.0	1.720821	0.0	0.0	0.014641991	0.0	0.0	0.093056045
6840	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	276.0	0.0	0.0	2.8408625	0.0	0.0	0.012867314	0.0	0.0	0.008411948
6850	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	694.0	0.0	0.0	0.31706548	0.0	0.0	0.020972483	0.0	0.0	0.034574144
6901	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	574.0	1.0	1.0069784	2.270451	0.0	0.0	0.010224052	0.0	0.0	0.020759905
6974	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	315.0	0.0	0.0	0.49852574	0.0	0.0	0.052556794	0.0	0.0	0.023300897
6989	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	393.0	0.0	0.0	0.60271066	0.0	0.0	0.026037225	0.0	0.0	0.008506114
6990	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	618.0	0.0	0.0	0.43067962	0.0	0.0	0.09264835	0.0	0.0	0.027424445
7001	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	877.0	0.0	0.0	0.54161054	0.0	0.0	0.051945236	0.0	0.0	0.020335846
7023	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	738.0	0.0	0.0	0.39166233	0.0	0.0	0.063547745	0.0	0.0	0.009921641
7060	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	435.0	0.0	0.0	0.51633936	0.0	0.0	0.020621603	0.0	0.0	0.015411145
7062	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	247.0	0.0	0.0	0.83431554	0.0	0.0	0.018022679	0.0	0.0	0.0141674485
7156	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	571.0	5.0	2.0407176	3.314109	0.0	0.0	0.004918885	0.0	0.0	0.0068759597
7165	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	797.0	1.0	0.71616644	1.0461398	0.0	0.0	0.042346712	0.0	0.0	0.016185349
7224	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	813.0	0.0	0.0	0.89841413	0.0	0.0	0.11664353	0.0	0.0	0.24212927
7252	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	811.0	0.0	0.0	0.34701192	0.0	0.0	0.03773874	0.0	0.0	0.0144093735
7277	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	675.0	0.0	0.0	0.49802583	0.0	0.0	0.017745607	1.0	0.8434309	0.019378683
7285	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	249.0	0.0	0.0	0.6486847	0.0	0.0	0.053733516	0.0	0.0	0.028688313
7296	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	975.0	0.0	0.0	0.50381607	0.0	0.0	0.057945777	0.0	0.0	0.06247425
7310	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	324.0	0.0	0.0	1.3566726	0.0	0.0	0.039628748	0.0	0.0	0.033114564
7311	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	240.0	0.0	0.0	1.7616041	0.0	0.0	0.016820231	0.0	0.0	0.037255332
7313	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	542.0	1.0	1.054872	2.856385	0.0	0.0	0.005673073	0.0	0.0	0.0067956466
7324	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	277.0	0.0	0.0	2.1748974	0.0	0.0	0.048200283	0.0	0.0	0.11446086
7332	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	820.0	0.0	0.0	1.1126972	0.0	0.0	0.028675051	0.0	0.0	0.008460218
7396	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	347.0	0.0	0.0	1.8919218	0.0	0.0	0.019905701	0.0	0.0	0.03831453
7399	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	413.0	0.0	0.0	1.9132302	0.0	0.0	0.014837092	0.0	0.0	0.09835082
7428	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	422.0	0.0	0.0	2.342502	0.0	0.0	0.035203602	0.0	0.0	0.037841376
7460	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	410.0	0.0	0.0	0.5505816	0.0	0.0	0.02910698	0.0	0.0	0.015418251
7464	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	530.0	2.0	1.5900435	2.396847	0.0	0.0	0.009253525	0.0	0.0	0.0077516735
7471	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	262.0	0.0	0.0	2.298056	0.0	0.0	0.007176253	0.0	0.0	0.075449176
7478	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	358.0	0.0	0.0	2.4746976	0.0	0.0	0.003602337	0.0	0.0	0.026207669
7508	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	262.0	0.0	0.0	0.53659475	0.0	0.0	0.049582094	0.0	0.0	0.012993322
7518	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	657.0	0.0	0.0	0.24160245	0.0	0.0	0.05419771	0.0	0.0	0.009924712
7535	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	252.0	0.0	0.0	0.6261362	0.0	0.0	0.042692017	0.0	0.0	0.043789223
7544	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	574.0	0.0	0.0	0.2858184	0.0	0.0	0.03537301	0.0	0.0	0.021467082
7607	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	737.0	0.0	0.0	1.8113718	0.0	0.0	0.009608348	0.0	0.0	0.01741808
