sample	Pattern_1	Pattern_2	Pattern_3	Pattern_4	Pattern_5	Pattern_6	Pattern_7	Pattern_8	Pattern_9	cell_type	donor_id	disease_group	n_cells
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_03	0.139009819125278	1.22047851701322	1.04622909096622	0.995735007357639	-0.237087876165601	-0.320783105466437	1.44399658058587	0.143065131774576	-0.361518295179181	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_03	Healthy	73
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_04	0.116810288532522	1.25809015685562	1.92273653627177	0.96379954573654	-0.412569297984545	-0.111476919566728	1.38298469320116	0.0487136027832559	-0.313601453074634	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_04	Healthy	50
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_05	0.178444226606396	1.18413531867359	0.944793795768233	1.16149681971924	-0.311180243920295	-0.221318299086175	1.18675044903451	0.203416859024034	-0.444955524774107	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_05	Healthy	56
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_06	-0.0189720076354008	0.929721325161634	0.988251179627616	1.10475054121114	0.352242041171813	-0.214651561120556	1.43497953376198	0.0979778246191265	-0.227504137505896	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_06	Healthy	286
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_07	0.111097611293442	1.39656876309411	1.80496367841426	1.01154987280182	-0.0174845455944869	-0.199582728293236	0.817990239094289	-0.077107341977097	-0.44671373228339	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_07	Healthy	13
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_08	0.166899950978692	1.63155534920023	0.556037948037895	1.0604515398107	-0.438232112012072	-0.410868688643391	1.30995174876776	0.0825236386618128	-0.499466987547972	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_08	Healthy	29
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747HP_01	-0.0448571769664844	1.14813844152646	2.00198514964337	1.51784773333236	0.177172850258637	-0.445449952668891	1.36349975677598	0.00703276902432853	-0.196583722479476	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747HP_01	Fibrotic_ILD	28
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747IPF_01	-0.0533524993968973	1.70198307787288	1.10731637411576	1.48932757981918	0.0849361524498064	-0.596898563192517	1.38389671812104	-0.0656553837755143	-0.158684284064089	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747IPF_01	Fibrotic_ILD	21
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747IPF_04	0.052798025039757	0.515924927506845	1.47167938384613	0.684003911275008	-0.551310165282022	-0.114960014781697	1.50064026001389	0.220182201357735	-0.231144000828409	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747IPF_04	Fibrotic_ILD	11
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747JVV9L8ng	0.671671015850105	0.650502721631106	1.0303935114853	0.884142898548269	-0.217797566346292	-0.368382788355399	-0.325363080330556	-0.0249899266483942	1.29565746731649	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747JVV9L8ng	Healthy	300
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747KJYDM1ng	0.693003030410388	0.503115300198827	0.470282584618937	1.08159681731462	-0.498904376723331	-0.36070230694159	-0.197218024498311	0.219514498147084	1.22661380891033	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747KJYDM1ng	Healthy	202
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747LuT_437	0.0312144936631746	0.0812229171811298	1.32207276564826	0.535840026665037	0.0392494094980413	-0.321005385498399	-0.0282659805006634	-0.110423674788305	0.180002973278733	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747LuT_437	Healthy	13
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML1	0.129716093681007	0.993000061142247	1.60552156076319	0.837099060941064	-0.242342332257312	0.0436130542645438	1.12180523403552	0.368371349442595	-0.472098180028479	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML1	Healthy	151
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML2	0.0731116839423718	0.843759022528758	1.3978928762668	0.959068440920356	0.128154416029104	-0.127282763894093	1.0826373647008	0.204646919735412	-0.366396673202762	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML2	Healthy	122
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML3	0.0228062817941487	0.76514486128677	1.37355125617223	0.710971007710802	0.114821519166398	0.179961189678532	1.27471730707687	0.304965079861069	-0.306814608379551	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML3	Healthy	39
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NU_CZI01	0.12963036158168	0.611931689722266	0.981436867570149	1.17826923386241	-0.276710307149867	-0.665920341399942	1.82511269901895	0.0857664931357005	-0.26641071225811	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NU_CZI01	Healthy	300
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NU_CZI02	0.142404293763902	0.95796377755693	0.794044715226345	0.877690098759842	0.0658947197257686	-0.305352515918767	1.59239205631639	0.23457409003038	-0.432553824341836	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NU_CZI02	Healthy	300
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747ODGS1Mng	0.551945861729579	0.962550712146525	1.88506650472524	0.933230854704382	-0.107625111252499	-0.459269169825406	0.0916756283677545	-0.134091768630813	0.819648508199001	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747ODGS1Mng	Healthy	99
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747PMB_1	0.151380457945871	1.14275148002393	0.824387569252265	0.858015592080752	-0.251926706650585	-0.135789684206907	1.60080246322235	-0.0254325398413794	-0.363200201655984	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747PMB_1	Other	17
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_1	-0.101860674750358	0.282474754779463	0.583790281882331	1.05355776064026	0.222857036746215	-0.644351047929823	1.20700794091694	0.141336516220607	0.0975482494355722	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_1	Healthy	169
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_2	0.0172329627395296	0.697515121090861	0.34827945232472	0.970450168143852	-0.173610067552974	-0.571372139612433	1.65193255930283	0.11853638350257	-0.0929439459182973	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_2	Healthy	14
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_3	-0.0252916154788661	0.528994166270924	0.699037713283877	1.0847853286276	-0.0542678873480429	-0.702540840784609	1.47667292202726	0.0788045052882931	-0.0125706166728766	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_3	Healthy	129
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_4	-0.00758543524683024	0.695399049588156	1.00982218378207	1.0798117905117	0.09335143315681	-0.632059833660739	1.4588935121976	0.0822781088116435	-0.0964492568650273	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_4	Healthy	43
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_5	-0.000196962953641874	0.558154471701201	1.10185043467101	1.06632057892706	-0.227697697956594	-0.631580502225054	1.68103526614811	0.155015199774538	-0.143707772498483	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_5	Healthy	20
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_6	-0.0189761060894437	0.415463625540529	1.52633045965392	1.12706294789393	0.00767873433002378	-0.576301627409789	1.67470297602729	0.0588550593589525	-0.0778830534832825	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_6	Healthy	94
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_7	-0.0750075957311749	0.27480335116256	2.18815558609528	1.14789905075966	-0.0466253511960491	-0.807313194053925	1.33886650150432	-0.148899970529359	0.163778391513607	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_7	Healthy	20
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747QZY9VQng	0.383526362306813	1.03380990962919	3.11234700995133	0.81365075732105	-0.299190795192417	-0.494513810463905	0.0119771447888964	-0.218176071416151	0.864188596657883	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747QZY9VQng	Healthy	215
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU684	0.0314677962570669	1.12967380646546	1.98700351116598	1.11704724995659	-0.431817332812968	-0.389056249364279	1.2415779667697	0.107529987711498	-0.30384617708289	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU684	Healthy	26
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU685	-0.0482231204329022	1.70252965921524	1.87308787878508	1.10246477119562	-0.216093006337378	-0.575373037375643	1.23853448829992	-0.0154503229629194	-0.144520402676813	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU685	Healthy	125
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747S4ECX8ng	0.644826163810336	0.395214222052658	0.586594451758655	0.768079014612536	-0.13366077667464	-0.219013350118264	-0.250218382092048	0.0992912443215511	0.929983495002536	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747S4ECX8ng	Healthy	300
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SAMN12574693	0.172689651187592	1.39550786543626	1.89346419884055	1.08221226212536	-0.35839120923756	-0.344877839270414	1.12326369043067	0.173463151908816	-0.488077359658354	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SAMN12574693	Fibrotic_ILD	17
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SAMN12574699	0.111167615763117	0.749987267830782	1.1760964489012	0.905169763804749	-0.138070871283557	0.0652247418145337	1.31464303079498	0.403402445145893	-0.453871433949673	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SAMN12574699	Fibrotic_ILD	11
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SHMI57ng	0.69046700872129	0.569676825695928	0.591168760044897	0.871141296342013	-0.302674369187948	-0.43543261715076	-0.285212925394129	0.0323777051457175	1.13570797650141	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SHMI57ng	Healthy	300
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc-ILD_01	-0.0411811622397465	1.48886598818612	0.623228202475854	1.12519726135183	0.129417211449219	-0.352925478138758	1.44536042633095	0.115801400095532	-0.185925945449648	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc-ILD_01	Fibrotic_ILD	42
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc-ILD_02	0.0683930733547201	2.02748117962849	1.81255982507835	1.14515697350219	-0.339228364630282	-0.474811145544844	1.20438165768371	-0.0114076323266058	-0.351965711334112	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc-ILD_02	Fibrotic_ILD	37
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_1	0.0281525386074735	1.12169443246924	1.32384397192939	0.855513514019064	-0.286484828972424	-0.294557517061628	1.3368944768881	0.128402924426098	-0.238401144134634	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_1	Fibrotic_ILD	21
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_3	0.0655210393617338	1.02438708581339	0.512169321926892	0.798983779727	0.169814913472199	-0.0820162755388142	0.978195419424598	0.381842501752499	-0.318135599570453	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_3	Fibrotic_ILD	11
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_4	0.0755199849684699	1.02612649871036	1.21123620255134	0.741108335644977	-0.426204667805718	-0.139602673590578	1.59135746478278	0.392931567079996	-0.441748181475612	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_4	Fibrotic_ILD	67
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0001	0.104591072773667	0.89813575979507	1.37144918691007	1.2967487326533	-0.174488486688201	-0.131554029060895	1.2815249354415	0.0755053343900123	-0.420955587421461	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0001	Healthy	18
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0005	0.0701866133658943	0.85090247387897	0.711444021228475	1.1027265422111	-0.356400089349834	-0.330695752343775	1.67672291233516	0.126324318989755	-0.197101276271284	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0005	Healthy	73
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0007	0.0343864057054593	1.02791379409216	1.18423509120155	1.18747929894221	0.0567908453885165	-0.203731234504671	1.55749358481152	0.0902781287397717	-0.311222106729954	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0007	Healthy	80
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0009	0.0461060164470131	1.04014717656077	1.48038021043929	1.13997852723474	-0.0840299549410684	-0.485602866944282	1.60071803683639	-0.0318403859233304	-0.226228385490134	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0009	Healthy	15
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0014	0.18188344134325	0.898927310407275	0.941477175935677	0.951870330421266	-0.404888886441116	-0.0661595714407318	1.57130448933185	0.203874354209209	-0.404296905597662	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0014	Healthy	10
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0015	-0.00194504231537512	0.925961829757606	0.969111474163346	1.28884877976414	-0.461756945051532	-0.140305832606581	1.52845386318382	0.0722498290912099	-0.326453899391996	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0015	Healthy	14
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0017	0.0869596913088491	0.56818201944004	2.76892828696406	1.01916399541503	-0.243797954990975	-0.141301569449604	1.3325018392174	0.0431050422577147	-0.41732381332899	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0017	Healthy	28
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD101	-0.0186704632069116	0.855403227098915	1.21846396997448	1.24537866882425	-0.112136039332026	-0.416340107063264	1.63708981886617	0.0365053033845367	-0.241852775526894	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD101	Healthy	183
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD103	0.10749788746581	0.822810332019534	0.388423312241477	0.744847214455137	-0.406147234659409	0.0750442603797299	1.67386899417803	0.309361068130208	-0.490477942203097	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD103	Healthy	300
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD104	0.0837712878503092	0.834288899930806	0.24662150487851	0.934116953804419	-0.372824801649296	-0.216372424216737	1.80346771267074	0.270228559936383	-0.413944968658047	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD104	Healthy	300
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD106	0.146030908558988	0.594697507975462	1.88680766043507	0.597504136544792	-0.371125473950402	0.294228484382727	1.31308876647388	0.176712181066198	-0.464355931798504	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD106	Healthy	300
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD107	0.00920079235397477	1.09481362884457	0.747337063211751	0.8218010509102	-0.285360023343934	-0.276506906798198	1.70093275188056	-0.0506820652815842	-0.422243209315363	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD107	Healthy	11
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD66	0.156682178939677	0.735897106993772	2.09388619795604	0.947573615432546	-0.318150425596055	-0.0124811098419378	1.60952852926554	0.0228007753923735	-0.407885398023849	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD66	Healthy	72
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD67	0.115451592281946	0.933631594221889	1.26344051336825	0.967341815143326	-0.309188030023803	0.00158965204920508	1.3419727491531	0.171754813136893	-0.402618797228254	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD67	Healthy	300
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD70	0.0763312440032467	0.713637384702091	0.417049991814706	0.593187458077065	0.229778969318849	0.29492199943847	0.491542690607762	0.285006342887119	-0.317154963750046	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD70	Healthy	115
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD84	0.138234806142106	0.795122644264056	2.47329193349223	0.687141575797433	-0.159483391338852	0.120661642186381	1.22238313297207	0.113381016982054	-0.481393770393289	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD84	Healthy	300
AT1||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD85	0.00212873036756453	0.717047790902197	0.768485579976815	0.949094884860214	0.259951678898227	-0.207887361406947	1.43785199693217	0.0932619964540359	-0.295927927862379	AT1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD85	Healthy	60
