subjid	ids	sampid	alveolar_macrophages	innate_lymphoid_cell_nk	at2	basal	ec_venous	t_cell_lineage	ec_arterial	peribronchial_fibroblasts	at1	multiciliated	plasma_cells	secretory	smooth_muscle	monocytes	monocyte_derived_mph	smg_serous	ec_capillary	adventitial_fibroblasts	lymphatic_ec	transitional_club_at2_cells	alveolar_fibroblasts	neuroendocrine	dc2	dc1	myofibroblasts	b_cell	mast_cells	interstitial_mph_perivascular	smg_mucous	pericytes	smg_duct	mesothelium	ionocyte	smooth_muscle_fam83d	tuft	plasmacytoid_d_cs	subpleural_fibroblasts	hematopoietic_stem_cells	migratory_d_cs
GTEX-11ZTS	GTEX-11ZTS-1226-SM-5EQMQ	GTEX-11ZTS-1226-SM-5EQMQ	0.0537999637927078	0.0044798830245617	0.0078694028491475	8.50327970454706e-07	0.0253136070619057	0.0011963500864459	0.0351744366217147	0.117243176592078	0.0599429372278041	1.77637471587581e-07	0.017077324879498	1.95923474401342e-07	0.000170167150155	0.0106033674058899	1.98391859787637e-06	0.0004384967239078	0.110298659883463	0.0064788180763727	0.0042985646801002	7.3798600584371e-08	0.188572355115954	2.12136471408629e-06	0.0041525158682718	0.0429123393347675	0.001280317387599	0.0002286289974236	0.0030745390764097	0.0800217539907997	1.52118885707733e-07	0.206407270199995	3.05396924408548e-07	6.47216484769197e-05	2.52228802923473e-06	0.0183721875523983	8.97645334452045e-07	1.14864073768712e-06	1.8522930646956e-06	5.34495712592446e-07	0.0005153989226351
GTEX-11ZTT	GTEX-11ZTT-0626-SM-5EQLM	GTEX-11ZTT-0626-SM-5EQLM	2.48384270231706e-06	0.0010645959863919	0.0899603767541354	2.84284112617202e-06	0.0047949339253075	3.77056499355981e-05	0.0377185157388805	0.133049031369995	0.0883978473051995	0.0621692299804065	0.0085626546336171	2.02438606369393e-06	2.8913035475451e-06	0.0095437458649095	1.06109119870488e-06	0.0017584344234766	0.115795029897434	1.89103597664273e-06	0.0014288459073962	0.0093056493741775	0.0978535979024166	0.0033923322010443	1.34344490757835e-06	0.0037989841103299	0.0162523378020804	2.02202938548823e-06	0.0017502774522167	0.0827793264678015	0.0081352687865663	0.191590486884563	0.0010163108140503	1.05278334050159e-06	1.50444738263762e-05	0.029239766417751	1.44641702861566e-06	0.0005692168777529	3.89511393854101e-07	4.3204966112035e-07	5.72262005546137e-07
GTEX-11ZUS	GTEX-11ZUS-0126-SM-5EQM5	GTEX-11ZUS-0126-SM-5EQM5	3.46818358203564e-05	0.0036902624951781	2.85127998367704e-06	1.9479422400438e-06	0.0305648027477871	0.0019446732451399	0.0456186764455415	0.0557875808123532	0.050087080995839	0.0240085938836262	0.0291248870833092	4.02886095427698e-07	0.0011965795416602	2.81328124218279e-06	1.26891965380992e-06	1.50862045729155e-07	0.0973147424312775	2.48395617693811e-06	0.005544537065782	0.0066324919330016	0.397145844287099	0.0012959531699874	0.0111555497038436	0.0134647986142095	0.0206424214866779	0.0063010375219702	0.0060367035195824	0.0143631685576431	2.34903580975929e-07	0.168328303988318	1.77522822861998e-07	4.99157298714092e-05	7.02678689268592e-06	0.0095883107139683	1.98859246325924e-06	8.35114410530904e-06	4.67225406606768e-07	1.34323999021668e-06	4.68936478136502e-05
GTEX-11ZVC	GTEX-11ZVC-0226-SM-731E8	GTEX-11ZVC-0226-SM-731E8	0.0371432231164497	0.0010382775612449	0.125991222329913	1.00048303364954e-06	0.0125117915962838	0.0014951985746134	0.0345403141920535	8.58813937523217e-07	0.101469797027979	0.0034894297410471	0.0049601325323814	2.67964471140695e-07	7.15134848674891e-06	0.0172688534709451	1.30792728722197e-06	0.0007583209254818	0.169209262064991	4.83765270040155e-07	0.000713778080208	0.0005957796018758	0.27015503830149	5.15421326188751e-05	0.0093160625298707	0.0144335693099644	0.0090304842346662	0.0061065461339266	0.0025229540527684	0.0293216236650344	1.23842240177226e-06	0.143497659876059	9.20674894719137e-07	3.19179745801526e-07	4.86662055101161e-07	0.0040096066054265	4.58259755363568e-07	1.56950788985231e-06	3.31979867878526e-07	2.26583383907418e-07	0.0003529107702261
GTEX-1211K	GTEX-1211K-0826-SM-5FQUP	GTEX-1211K-0826-SM-5FQUP	6.84649235133719e-07	5.42780180952585e-07	0.165601065137854	0.0003126813081983	0.0296043289160509	6.4972306428403e-07	0.0032650759585034	2.22559552185549e-06	0.119613312795229	0.0038515060597025	0.0067324021177934	2.88874990903132e-07	1.90676788609897e-06	0.0577195157113026	2.1985002800985e-06	1.50374543028294e-07	0.123204313389596	1.02494365622463e-06	6.87857416231194e-05	6.15263291130531e-05	0.231162183255517	3.49103231469714e-07	4.21090515615624e-07	3.65467949362878e-07	2.51512589508232e-06	3.6093428750988e-07	0.001285401829423	0.0269312988205626	1.16988890600126e-07	0.168258437326953	9.97720857151538e-05	3.92016119140824e-06	0.0169590616408092	0.0206305103528276	0.0246178631381816	5.14088117298944e-07	1.16547155342124e-06	1.11436442360159e-06	4.43079630549601e-07
GTEX-1212Z	GTEX-1212Z-1026-SM-5EGJ8	GTEX-1212Z-1026-SM-5EGJ8	0.009760465817961	0.0046078056789968	1.25407541871937e-06	8.58362806007466e-07	0.0603221435812705	0.0017622113905585	0.0230811560523995	0.15438878671697	0.0383862290129366	6.19993302597927e-07	0.0011584448592211	3.63486769116226e-07	0.0009098577400825	0.0321058850175618	1.81849388437036e-06	0.0003050967247028	0.0883927683383165	5.90495725224629e-07	0.0028979227565573	1.30519560587249e-07	0.217478834866289	0.0002995825514013	0.0447813938382352	3.74239716597149e-06	2.93119372247362e-06	5.91185655637417e-05	0.005225077462524	0.0309398856778398	3.16348566327929e-05	0.241347390875965	4.207036456271e-07	1.18321745545929e-06	0.0022868820683503	0.01952939230895	1.20760396066145e-05	5.04722718743923e-06	0.0170715030998192	5.16258700131945e-07	0.0028389776759439
GTEX-12584	GTEX-12584-1426-SM-5EGJ9	GTEX-12584-1426-SM-5EGJ9	2.43703807839532e-07	0.004442568650347	0.0018057780376858	0.0141771977421014	0.0833872182935426	2.12467109979842e-06	0.0226547172114995	3.83803858565798e-07	0.0618035517727493	0.0002424020892799	0.0171875182580696	2.58380552703208e-07	0.055953034732672	0.130431174103854	2.93967714535191e-07	0.0014939047444544	0.0865368972494811	7.35005256988489e-07	0.0023929092857493	1.13060686649719e-07	0.408180162943151	7.09120196328383e-05	0.0022997149990845	3.69978475195953e-07	9.88725024073224e-05	1.31789868367386e-06	0.0002100053884672	5.21120091438643e-07	1.37309170581243e-07	0.0787561529409603	0.0017842620947813	4.31437291536138e-07	1.60057884160062e-06	7.42830807174601e-07	0.0022755716968542	4.27710832493622e-07	2.4564330214857e-06	3.3499508847248e-07	0.0238029803578945
GTEX-12696	GTEX-12696-1026-SM-5FQUV	GTEX-12696-1026-SM-5FQUV	0.0275542680841841	2.18112407371225e-06	0.0032618519803181	1.53307087073132e-06	0.0566034292271091	0.0002920203621248	0.0383843007487802	0.194967266625419	0.0405836022638346	0.0111040287707432	0.0288851210405853	0.0012909221208241	0.0090110813595428	0.000286797108672	0.0002879673931947	5.18753005950361e-05	0.0506886898777174	0.0830891555956824	0.0032746953893669	0.0028558854646102	0.13419441467461	5.06811050217925e-06	8.50369394714194e-06	0.0180841448718025	0.0001084265898994	1.58061478595607e-05	0.0037980766856861	0.0989688036735615	0.0005713290812407	0.170553501251986	4.99867920080455e-07	0.0002671055484359	0.0001508414585729	0.020626795725125	1.14455487085232e-06	2.12248619360794e-06	4.81462665760741e-07	1.50279485335155e-06	0.0001647584120185
GTEX-1269C	GTEX-1269C-0926-SM-5FQSR	GTEX-1269C-0926-SM-5FQSR	9.39954333958136e-07	0.0025901093963938	5.90049374204359e-07	0.033173840970812	0.0753901690366942	1.12933223417411e-06	0.0025555387933006	1.50959108876983e-06	0.0911309191731802	0.0466991656158719	0.0062228573104734	5.22777024895704e-07	0.0465221495542818	0.0371454380849855	1.77933906403046e-06	5.85293824785405e-07	0.167341967296728	0.0085626948985851	0.0014208892071394	0.0038909869505822	0.277615868723118	0.0004051045101392	0.0167717055076968	0.0158922427535905	0.0221146433672774	0.0135319509985406	0.0008885090474934	0.0025428603575068	7.77545006791238e-05	0.10548690549741	8.44114098185983e-07	0.0002340105592952	0.0002408755238648	0.0082008178824605	0.0053793210571406	1.63481974752061e-06	0.001623912456712	1.15962167500679e-06	0.0063360960755809
GTEX-12KS4	GTEX-12KS4-0726-SM-5FQSX	GTEX-12KS4-0726-SM-5FQSX	5.3449876653397e-07	0.0008555199921759	0.0395007312676467	1.07177497184035e-06	0.0236507954458439	0.0006799000334818	2.18016628958531e-06	0.118003364399947	0.0537040489187742	2.07208002381379e-07	0.0005459000993839	1.62857785511344e-07	9.61681103642664e-06	0.0339389164637109	0.0301119672641805	2.14495785334144e-06	0.0870466177509425	9.27778827146797e-07	0.0022170797042425	1.24009556216039e-07	0.213863095413207	1.23503708970746e-05	9.16662734626043e-07	9.82785956903925e-07	1.16029044800721e-06	1.06253412715369e-06	0.0008772373566006	0.0852920658914844	2.51701728026479e-07	0.146212307252588	5.14138419340752e-07	3.27451640170614e-07	0.0002412198982317	0.0295607643980213	0.0137091976804865	0.0009083209240932	0.118542901265547	0.000500265689229	3.24689114082902e-06
GTEX-12WSA	GTEX-12WSA-1026-SM-5EGHN	GTEX-12WSA-1026-SM-5EGHN	0.0040526445446227	0.000354029962079	0.0781643565107507	1.16490745414189e-06	0.0186132838951087	0.0001880738126547	0.0700324495217526	0.0001388732268359	0.188383080442489	3.84709653120296e-07	0.0028938132601676	4.80759650973076e-07	1.16094618802185e-06	0.0022403285077156	1.47112404240878e-06	1.30620096137812e-06	0.0857007567928522	8.617069751499e-06	0.0002852924072395	2.05026711026402e-07	0.281973434128191	1.05668726300432e-05	3.84197221795509e-05	0.0068969747298791	0.0534474086976525	0.0022693758599543	0.000472855947041	0.0410144032920568	3.66959710114095e-07	0.16280316541588	4.57629787898319e-07	3.61667327966988e-07	2.13566548255968e-06	8.75180281045663e-07	1.93686153822455e-06	2.3310663898452e-06	4.98899716174413e-07	1.57933995650689e-06	1.07843566468988e-06
GTEX-12WSD	GTEX-12WSD-0826-SM-5GCNE	GTEX-12WSD-0826-SM-5GCNE	1.39073583817199e-06	0.0017339970843228	0.0051928120115976	9.21457306830593e-06	0.0019886309232829	0.0550105413027229	0.0003869981180448	0.0595070114824701	0.0654897640031548	0.030034799060934	0.0071091540698177	4.13110983060698e-07	0.0476308230204462	1.2115357748018e-05	0.0001120916893171	6.04557238386491e-07	0.110518620432627	1.10689063083232e-06	0.0025054180560029	0.0024969605168285	0.285317222170172	8.27492216332287e-05	0.0051450637016531	0.027607202267297	6.45659664215332e-06	2.65154539269666e-05	0.0031563241768911	0.0643376752527833	7.00380456091401e-07	0.161724174472878	8.07708435641371e-07	0.0007794775887633	0.0036745232841201	0.0274530149901033	0.0014442403915124	0.0105933489583335	7.12805720583663e-05	5.70658316122575e-07	0.0188361851569478
GTEX-12WSE	GTEX-12WSE-0826-SM-5S2VL	GTEX-12WSE-0826-SM-5S2VL	4.41439575727638e-06	0.0022915981959723	2.26457668873465e-07	4.17539036382481e-07	5.73724428649701e-07	1.79062179113622e-06	0.0363834548032514	5.78311339644196e-07	0.0251557259463523	0.0089155447470396	2.20184041308093e-07	2.959794955075e-07	0.0568713643845258	0.0028642077516233	1.11405488315837e-06	2.60835630242192e-06	0.143571830974791	3.01864994525381e-07	0.0001436940163032	0.0003357141823922	0.545523076922268	1.50737625784135e-05	3.65014069820646e-06	3.51689768906199e-06	0.0004715589675489	0.0447417240173593	0.0001438540162615	0.005463330409286	2.42011810869084e-07	0.0686371920747087	6.65623546267517e-07	0.0001322274019024	5.23984963501076e-07	1.49387805870023e-06	3.8277285653775e-07	5.18195292096473e-07	2.64908357062272e-07	0.0583144079704289	6.19552395094765e-07
GTEX-12WSG	GTEX-12WSG-5004-SM-7EPG9	GTEX-12WSG-5004-SM-7EPG9	0.010558215694104	0.0116766132901381	0.0143476641901715	5.96924210766725e-07	0.0369502855546796	0.0107362124345892	0.0064428180135949	0.0565617976154964	0.0919119236559234	2.27362132797295e-07	0.0057015777539539	1.32439110655808e-07	1.73759815641581e-06	0.0832412587022763	0.0540104731775307	0.0002424092823909	0.244680557273595	2.48297486306346e-06	0.001963390986286	7.29062864234554e-08	0.138474433272338	4.14878509945083e-07	1.78198130538305e-06	0.0188193416712805	0.0198143430887351	6.60878793515727e-06	0.0009373337300239	0.0497490296362919	1.16839078124688e-07	0.122670150633651	4.13535498226341e-07	2.91954286166503e-07	0.0025774947104649	0.0076589592144618	0.0061659890759208	0.0034635314952646	2.92918209391242e-07	0.0006284091610922	6.15586162052691e-07
GTEX-12WSH	GTEX-12WSH-0126-SM-5GCO3	GTEX-12WSH-0126-SM-5GCO3	3.33362851786352e-06	0.0014184607754032	1.10880062292939e-06	0.0029093795587531	0.0382898585517044	3.23895732245401e-06	0.007861146638572	1.17871558017268e-06	0.0318454388174774	0.0280206360952161	0.0052262850886831	0.0011666333902846	0.182813852785234	0.0581014867051901	0.01356653221288	1.17507832824889e-06	0.0985892334912867	0.0611764991365709	0.0005088662762282	0.0056008606073886	0.254005561907126	3.24788395361317e-06	2.40742934329812e-06	0.0001809378891705	0.0042592096572988	0.0296247573879451	0.0011470469984231	0.0074315809232797	0.0011967231212775	0.112538782137353	0.0003796710423571	1.12475778715554e-05	0.0022765521644539	0.0085682498642086	0.0189352843968835	6.00276918000317e-05	0.0038605248207515	0.0057739441699568	0.0126390376253017
GTEX-12WSI	GTEX-12WSI-0826-SM-5EGKD	GTEX-12WSI-0826-SM-5EGKD	0.077033836529673	0.0011231130224425	0.0883985237529164	0.0006197252961494	0.0289879060700299	0.0004416604514725	0.0092792173104038	0.0713901617100027	0.0525186419104391	0.0361139996015497	0.0144544554653862	0.0200626762251904	0.0150570445135993	1.88769191771221e-06	0.000359101297197	0.0004239884222917	0.0938836671608508	0.0035019314319181	0.0034701594551153	0.0053223076219296	0.232588360627021	0.0001005135852385	0.0494867364151718	0.0195205767620267	0.0005024859160332	0.0003977378877578	0.0067147614760691	0.0264690485369043	0.001626768782498	0.131122330971408	1.18620290279153e-06	6.61535338389335e-07	6.28837507209986e-06	0.0080467977843886	1.13002244849557e-05	5.35182601841555e-05	8.46589270809605e-07	5.43978663825274e-07	0.0009055311490907
GTEX-12WSJ	GTEX-12WSJ-0226-SM-5GCP7	GTEX-12WSJ-0226-SM-5GCP7	0.0044736717516945	1.80258417072241e-06	0.268312993009557	4.27237467497943e-06	0.0163025675802886	6.69199201140496e-07	6.27192275967023e-06	0.0045756114348302	0.0674178121610962	3.310578747444e-07	0.0055637210176693	2.93865538154489e-07	1.37727023196441e-06	0.049486610379025	0.0377644835362223	2.03290194568289e-07	0.124770142052766	0.0290471058072951	0.0022678888947325	1.12218222245079e-07	0.170891062408011	7.91976820680547e-07	4.49822581563083e-07	7.12991294357905e-07	2.72157515147842e-06	5.99142584250388e-07	0.00121753686864	0.0752742725992926	2.49145977638772e-07	0.105432257026841	6.29051481547046e-07	2.87027561315911e-06	0.0043062189697393	0.0175797009697537	0.0085716723453702	9.16666453710782e-07	0.0067175935117701	1.16963179288364e-06	6.33612786055095e-07
GTEX-12WSK	GTEX-12WSK-0826-SM-5CVNP	GTEX-12WSK-0826-SM-5CVNP	0.0072299598437812	0.0002069518198999	0.0995621238096684	8.62301388645876e-07	0.0072008731217154	8.07571998300247e-07	0.0246309502193191	0.409772737624533	0.0049700087518441	3.35139871286749e-07	0.004794592943796	1.90467614887113e-07	5.91544582205346e-07	4.3737198797794e-06	0.0237810641786143	2.73065093882064e-07	0.0751677312853914	9.55594045088847e-07	0.000793018582927	9.13307746877124e-08	0.0007354536476405	0.0001317334995498	8.10278898922356e-07	1.41681807995702e-06	0.0194411561816528	1.45304334254834e-06	0.0043469946516897	0.0783435886033609	1.18022998195629e-07	0.222013292323885	1.70847887905757e-07	0.0008220680788577	0.0003601329991432	3.47078217521334e-06	1.11852750944911e-06	1.46714730322748e-06	0.0156757436049164	6.09325571891978e-07	7.08698796944359e-07
GTEX-12WSL	GTEX-12WSL-1026-SM-5CVNJ	GTEX-12WSL-1026-SM-5CVNJ	1.06357463240726e-06	0.0002068882589369	0.0945987938027664	7.39831124283077e-07	0.008495249007863	2.43229648396589e-05	1.35790301518948e-05	0.208486915982898	0.0504404807442325	2.26983124459454e-07	0.0008967740054277	1.80070542208493e-07	0.0143023634497878	1.22484370442335e-06	0.0419698704276976	1.2158933897543e-07	0.0767319988588781	0.0795662003568694	0.0005970078504177	7.53425250249869e-08	0.102774671271377	7.01788827606753e-07	1.03413778956473e-06	0.0039056791600913	0.0091082854376997	7.45996798546944e-07	0.0011851127105373	0.0538510092503098	1.39484661260907e-07	0.181112293099919	4.10434216049502e-07	8.38752981846669e-07	0.0022180338757492	0.0695022062485114	7.9257270748519e-07	2.34656089389244e-06	4.35741311026795e-07	5.1323413927552e-07	6.73265719675634e-07
GTEX-12WSN	GTEX-12WSN-5004-SM-793CE	GTEX-12WSN-5004-SM-793CE	0.0043895678618107	0.0015158469910251	0.181242451651856	0.0002033666061238	0.0274689490284538	3.06364427801581e-06	0.061770761997532	0.0006935866903893	0.171000669111065	0.0022320237736499	0.0079150039109066	2.0943275307195e-07	1.91514779759774e-06	0.0345802757116993	1.83567410913099e-06	0.000365828420144	0.0883335170537864	0.0091517145350172	0.0025686484822704	1.10650504982276e-07	0.211976052580315	6.28342208607513e-07	1.67202756196739e-06	0.009011861637752	0.0004514961803913	0.0055946623424442	0.0011852601578445	0.0704711348788743	4.89814892550895e-05	0.104488779921417	2.19840631117625e-07	3.93030704772594e-07	0.0007302698418275	0.0022285132009085	2.85041745130666e-06	0.0003640172860293	4.65908457344665e-07	2.1661745260634e-06	1.22836622637316e-06
GTEX-12ZZW	GTEX-12ZZW-0926-SM-5LZUD	GTEX-12ZZW-0926-SM-5LZUD	0.0332356210359331	0.0006603438308372	0.0001471792939789	9.4327952024214e-07	0.0094082344614745	6.61093602853981e-06	0.0495028760474031	0.0231154718560078	0.0691836039159895	0.0127599865931288	0.0010457481929187	3.56519977465199e-07	1.21384583245724e-06	0.0095687301586855	5.76893637665911e-05	3.85352752586268e-07	0.158052252337985	1.19626629280992e-06	0.0005511281888052	0.0012556147111381	0.278203049155291	8.17233805632553e-06	1.48598028822247e-06	0.0001636673954276	0.0797556075211638	1.46125636694483e-06	0.0023666030091355	0.0270012861296178	2.12865982535449e-07	0.232549131426043	1.83342663044047e-07	2.72926817718344e-07	1.86801363293262e-06	2.31804641305253e-06	7.07552856139084e-07	2.18383003332718e-05	2.52041223791081e-07	0.0113656688129616	1.02769726885028e-06
GTEX-12ZZY	GTEX-12ZZY-0926-SM-5EQ6I	GTEX-12ZZY-0926-SM-5EQ6I	7.34867778617263e-07	0.0080586319590073	3.67628658104062e-07	8.2661777058837e-07	0.0004090876915677	0.0042874290613535	0.0593805919799545	0.0629483133007747	0.127481094705259	0.0023710652226585	0.000618099475858	2.06792479583861e-07	0.004637385284634	0.0057088886052005	6.80016093213865e-07	6.15375228169315e-05	0.142668202910655	5.44259243920373e-07	0.0030295849539472	1.35242197321155e-07	0.352577435684109	6.49763750482039e-05	0.0005971377141706	0.0127063706783018	0.0188823985394528	0.0469638036691078	0.0022105901279413	0.0069162431646732	1.02160574616223e-06	0.134489025062045	3.92042468746575e-07	3.85216755069701e-07	2.90334274307844e-06	1.28186932495197e-05	7.96286028174814e-07	0.0029015752890648	3.51556281148079e-07	6.47589605870828e-06	1.89095884579589e-06
GTEX-13111	GTEX-13111-0426-SM-5DUXR	GTEX-13111-0426-SM-5DUXR	0.0353862408512473	0.000697123458238	0.242045106079553	0.0006693584431309	0.0059724834764819	0.0001690042247776	0.0195274336866151	0.011693435677852	0.0892025020876585	0.0119157122805421	0.0513213309562881	0.0041835719310559	9.5385592354862e-06	0.001973930979689	0.048385575039647	1.67034500959969e-06	0.107840667774718	3.07587169491569e-06	0.0005219378553914	2.46188378493483e-06	0.152721311967574	0.0002364099540025	7.68135218151341e-06	0.0115241481921742	1.97983427360138e-05	1.35148688883109e-06	0.0034185641612564	0.0459512699251395	0.0001068018872175	0.144573988159359	3.96496290948357e-07	4.5862751006175e-07	0.0019309930333841	0.0079672189530364	5.64972934760393e-06	6.72669158571254e-06	3.8459361184113e-07	7.63779986979e-07	3.92120410562706e-06
GTEX-13113	GTEX-13113-5004-SM-79ONL	GTEX-13113-5004-SM-79ONL	8.76428226721593e-05	0.0010399125438881	0.224564671029484	2.18012873843013e-07	0.015904160023418	9.97598471159027e-07	0.0022561196976894	0.0559551026331175	0.0650445230910826	4.22338111616072e-07	3.16094727066283e-05	8.21351964704474e-08	7.7339654629719e-07	0.0076801915017591	0.0148394761169843	6.80931991492062e-08	0.268212972463199	5.56602988930637e-07	0.00079163464012	7.22367504799096e-08	0.0616253538261477	2.39025848779851e-07	3.17128558779259e-07	3.08638547634589e-07	0.0078871156441017	4.52016547141688e-07	6.66400716945454e-05	0.0720011817571702	7.99520424440022e-08	0.182983545430464	7.69451219343427e-08	1.99730272631852e-05	7.56107121160597e-07	0.0141486391419273	4.14578618247864e-07	4.30793647276741e-05	2.2265492062444e-07	0.0048102173242058	1.80914711832549e-07
