target	ligand	regulatory_potential	ligand_rank	aupr_corrected	perm_z	perm_p_BH	target_class	shown_in_figure_heatmap	rank_target_within_ligand	rank_ligand_within_target
LAMB2	PECAM1	0.00352489142239707	269	0.00131481895619588	0.0372358593908118	0.229468097966323	laminin	FALSE	8	142
HSPG2	PECAM1	0.00349480649528621	269	0.00131481895619588	0.0372358593908118	0.229468097966323	linker/proteoglycan	FALSE	9	207
LAMB1	PECAM1	0.00337218273602038	269	0.00131481895619588	0.0372358593908118	0.229468097966323	laminin	FALSE	10	207
NID2	IL1B	0.0578961265789612	270	0.00131284154564967	0.0521465022052968	0.232731339412184	linker/proteoglycan	FALSE	1	5
COL4A1	IL1B	0.056072676325927	270	0.00131284154564967	0.0521465022052968	0.232731339412184	collagen-associated	FALSE	2	9
COL18A1	IL1B	0.0110191220878027	270	0.00131284154564967	0.0521465022052968	0.232731339412184	collagen-associated	FALSE	3	19
LAMC1	IL1B	0.0106783807088046	270	0.00131284154564967	0.0521465022052968	0.232731339412184	laminin	FALSE	4	22
NID1	IL1B	0.00907643499737339	270	0.00131284154564967	0.0521465022052968	0.232731339412184	linker/proteoglycan	FALSE	5	17
COL4A2	IL1B	0.00842679050172069	270	0.00131284154564967	0.0521465022052968	0.232731339412184	collagen-associated	FALSE	6	17
HSPG2	IL1B	0.0080623330475043	270	0.00131284154564967	0.0521465022052968	0.232731339412184	linker/proteoglycan	FALSE	7	9
LAMA4	IL1B	0.00764893918285202	270	0.00131284154564967	0.0521465022052968	0.232731339412184	laminin	FALSE	8	22
LAMB1	IL1B	0.00703773222355794	270	0.00131284154564967	0.0521465022052968	0.232731339412184	laminin	FALSE	9	19
LAMB2	IL1B	0.0065644366377501	270	0.00131284154564967	0.0521465022052968	0.232731339412184	laminin	FALSE	10	14
NID2	GAS6	0.0124948854754827	271	0.00130054506155573	0.0373105051525921	0.230404840556837	linker/proteoglycan	FALSE	1	14
COL18A1	GAS6	0.0123570601804382	271	0.00130054506155573	0.0373105051525921	0.230404840556837	collagen-associated	FALSE	2	11
LAMC1	GAS6	0.0107626694182945	271	0.00130054506155573	0.0373105051525921	0.230404840556837	laminin	FALSE	3	20
NID1	GAS6	0.00932041838220118	271	0.00130054506155573	0.0373105051525921	0.230404840556837	linker/proteoglycan	FALSE	4	15
COL4A2	GAS6	0.00894476062916814	271	0.00130054506155573	0.0373105051525921	0.230404840556837	collagen-associated	FALSE	5	12
LAMA4	GAS6	0.00882200918391072	271	0.00130054506155573	0.0373105051525921	0.230404840556837	laminin	FALSE	6	12
COL4A1	GAS6	0.00836113281154375	271	0.00130054506155573	0.0373105051525921	0.230404840556837	collagen-associated	FALSE	7	36
LAMB1	GAS6	0.00811279750012492	271	0.00130054506155573	0.0373105051525921	0.230404840556837	laminin	FALSE	8	15
HSPG2	GAS6	0.00779731005931961	271	0.00130054506155573	0.0373105051525921	0.230404840556837	linker/proteoglycan	FALSE	9	15
LAMB2	GAS6	0.00762357434390459	271	0.00130054506155573	0.0373105051525921	0.230404840556837	laminin	FALSE	10	9
LAMC1	CMTM8	0.00831065736609108	272	0.00128703150412506	0.0285418586352676	0.235651802466812	laminin	FALSE	1	54
NID2	CMTM8	0.00792731205030129	272	0.00128703150412506	0.0285418586352676	0.235651802466812	linker/proteoglycan	FALSE	2	47
LAMB2	CMTM8	0.00678607238421002	272	0.00128703150412506	0.0285418586352676	0.235651802466812	laminin	FALSE	3	13
COL18A1	CMTM8	0.00450563578375487	272	0.00128703150412506	0.0285418586352676	0.235651802466812	collagen-associated	FALSE	4	274
COL4A2	CMTM8	0.00430465621162773	272	0.00128703150412506	0.0285418586352676	0.235651802466812	collagen-associated	FALSE	5	195
LAMA4	CMTM8	0.00394338227609325	272	0.00128703150412506	0.0285418586352676	0.235651802466812	laminin	FALSE	6	196
NID1	CMTM8	0.00381319880858466	272	0.00128703150412506	0.0285418586352676	0.235651802466812	linker/proteoglycan	FALSE	7	250
COL4A1	CMTM8	0.00355754240089521	272	0.00128703150412506	0.0285418586352676	0.235651802466812	collagen-associated	FALSE	8	270
HSPG2	CMTM8	0.00345987594608836	272	0.00128703150412506	0.0285418586352676	0.235651802466812	linker/proteoglycan	FALSE	9	212
LAMB1	CMTM8	0.00335500969477465	272	0.00128703150412506	0.0285418586352676	0.235651802466812	laminin	FALSE	10	210
LAMC1	WNT5A	0.00571793270785415	273	0.00126460567467455	0.0354338461778818	0.242014484682919	laminin	FALSE	1	165
COL18A1	WNT5A	0.00566238170182108	273	0.00126460567467455	0.0354338461778818	0.242014484682919	collagen-associated	FALSE	2	172
LAMA4	WNT5A	0.00527102151594193	273	0.00126460567467455	0.0354338461778818	0.242014484682919	laminin	FALSE	3	88
NID2	WNT5A	0.00511227957491909	273	0.00126460567467455	0.0354338461778818	0.242014484682919	linker/proteoglycan	FALSE	4	163
COL4A2	WNT5A	0.00506688133132073	273	0.00126460567467455	0.0354338461778818	0.242014484682919	collagen-associated	FALSE	5	119
NID1	WNT5A	0.00412985795616091	273	0.00126460567467455	0.0354338461778818	0.242014484682919	linker/proteoglycan	FALSE	6	215
LAMB1	WNT5A	0.00382023786559065	273	0.00126460567467455	0.0354338461778818	0.242014484682919	laminin	FALSE	7	160
HSPG2	WNT5A	0.00374903966459243	273	0.00126460567467455	0.0354338461778818	0.242014484682919	linker/proteoglycan	FALSE	8	178
COL4A1	WNT5A	0.00374630163994456	273	0.00126460567467455	0.0354338461778818	0.242014484682919	collagen-associated	FALSE	9	251
LAMB2	WNT5A	0.00353640503079119	273	0.00126460567467455	0.0354338461778818	0.242014484682919	laminin	FALSE	10	140
COL18A1	TGFB3	0.0616311419118578	274	0.00123852106685057	0.0256648671711711	0.241372566040099	collagen-associated	FALSE	1	1
LAMC1	TGFB3	0.0110948002865787	274	0.00123852106685057	0.0256648671711711	0.241372566040099	laminin	FALSE	2	16
COL4A1	TGFB3	0.00886470261428129	274	0.00123852106685057	0.0256648671711711	0.241372566040099	collagen-associated	FALSE	3	29
NID2	TGFB3	0.00878310436744258	274	0.00123852106685057	0.0256648671711711	0.241372566040099	linker/proteoglycan	FALSE	4	37
COL4A2	TGFB3	0.00691705240898538	274	0.00123852106685057	0.0256648671711711	0.241372566040099	collagen-associated	FALSE	5	40
LAMA4	TGFB3	0.00683120293139468	274	0.00123852106685057	0.0256648671711711	0.241372566040099	laminin	FALSE	6	35
LAMB1	TGFB3	0.00538286645371067	274	0.00123852106685057	0.0256648671711711	0.241372566040099	laminin	FALSE	7	56
NID1	TGFB3	0.00531029737667674	274	0.00123852106685057	0.0256648671711711	0.241372566040099	linker/proteoglycan	FALSE	8	113
HSPG2	TGFB3	0.00507629241620421	274	0.00123852106685057	0.0256648671711711	0.241372566040099	linker/proteoglycan	FALSE	9	75
LAMB2	TGFB3	0.00363300691276107	274	0.00123852106685057	0.0256648671711711	0.241372566040099	laminin	FALSE	10	135
NID2	CXCL12	0.0079058560203464	275	0.00119552378059145	0.0329194309914162	0.248431474542076	linker/proteoglycan	FALSE	1	48
LAMC1	CXCL12	0.00765339447486167	275	0.00119552378059145	0.0329194309914162	0.248431474542076	laminin	FALSE	2	67
COL18A1	CXCL12	0.00676908777169355	275	0.00119552378059145	0.0329194309914162	0.248431474542076	collagen-associated	FALSE	3	106
NID1	CXCL12	0.00614322316448125	275	0.00119552378059145	0.0329194309914162	0.248431474542076	linker/proteoglycan	FALSE	4	70
LAMA4	CXCL12	0.00587152701305483	275	0.00119552378059145	0.0329194309914162	0.248431474542076	laminin	FALSE	5	64
LAMB1	CXCL12	0.00580218805101638	275	0.00119552378059145	0.0329194309914162	0.248431474542076	laminin	FALSE	6	45
HSPG2	CXCL12	0.00540175313161578	275	0.00119552378059145	0.0329194309914162	0.248431474542076	linker/proteoglycan	FALSE	7	54
COL4A2	CXCL12	0.00530178323441622	275	0.00119552378059145	0.0329194309914162	0.248431474542076	collagen-associated	FALSE	8	104
COL4A1	CXCL12	0.0051566018461412	275	0.00119552378059145	0.0329194309914162	0.248431474542076	collagen-associated	FALSE	9	102
LAMB2	CXCL12	0.00442960689237474	275	0.00119552378059145	0.0329194309914162	0.248431474542076	laminin	FALSE	10	61
LAMB2	ANOS1	0.00840525104804598	276	0.00117289226980076	0.0148716059759163	0.248401246831839	laminin	FALSE	1	5
NID1	ANOS1	0.00771154251150014	276	0.00117289226980076	0.0148716059759163	0.248401246831839	linker/proteoglycan	FALSE	2	33
COL4A1	ANOS1	0.00742310132358424	276	0.00117289226980076	0.0148716059759163	0.248401246831839	collagen-associated	FALSE	3	49
LAMC1	ANOS1	0.00542116304963655	276	0.00117289226980076	0.0148716059759163	0.248401246831839	laminin	FALSE	4	193
NID2	ANOS1	0.00524538886245752	276	0.00117289226980076	0.0148716059759163	0.248401246831839	linker/proteoglycan	FALSE	5	149
COL18A1	ANOS1	0.00471061439968582	276	0.00117289226980076	0.0148716059759163	0.248401246831839	collagen-associated	FALSE	6	253
LAMA4	ANOS1	0.00395624060113271	276	0.00117289226980076	0.0148716059759163	0.248401246831839	laminin	FALSE	7	194
COL4A2	ANOS1	0.00395082919024529	276	0.00117289226980076	0.0148716059759163	0.248401246831839	collagen-associated	FALSE	8	239
LAMB1	ANOS1	0.00383586987929566	276	0.00117289226980076	0.0148716059759163	0.248401246831839	laminin	FALSE	9	157
HSPG2	ANOS1	0.0033858740467659	276	0.00117289226980076	0.0148716059759163	0.248401246831839	linker/proteoglycan	FALSE	10	218
NID2	EPHA4	0.00606363294584394	277	0.00116305266059735	0.0243182401085071	0.247903936879039	linker/proteoglycan	FALSE	1	101
LAMC1	EPHA4	0.00580527100748812	277	0.00116305266059735	0.0243182401085071	0.247903936879039	laminin	FALSE	2	156
COL18A1	EPHA4	0.00490413600975671	277	0.00116305266059735	0.0243182401085071	0.247903936879039	collagen-associated	FALSE	3	229
COL4A2	EPHA4	0.00450852875318442	277	0.00116305266059735	0.0243182401085071	0.247903936879039	collagen-associated	FALSE	4	173
LAMA4	EPHA4	0.00438166640411965	277	0.00116305266059735	0.0243182401085071	0.247903936879039	laminin	FALSE	5	152
NID1	EPHA4	0.00435174142897683	277	0.00116305266059735	0.0243182401085071	0.247903936879039	linker/proteoglycan	FALSE	6	195
HSPG2	EPHA4	0.00414391061848257	277	0.00116305266059735	0.0243182401085071	0.247903936879039	linker/proteoglycan	FALSE	7	144
COL4A1	EPHA4	0.00400038143801641	277	0.00116305266059735	0.0243182401085071	0.247903936879039	collagen-associated	FALSE	8	222
LAMB1	EPHA4	0.0039023088518244	277	0.00116305266059735	0.0243182401085071	0.247903936879039	laminin	FALSE	9	149
LAMB2	EPHA4	0.00386809431667201	277	0.00116305266059735	0.0243182401085071	0.247903936879039	laminin	FALSE	10	100
LAMC1	MMP7	0.00882083831408038	278	0.00116257862178152	0.0169851517847464	0.251748490631364	laminin	FALSE	1	42
COL18A1	MMP7	0.00868126495920704	278	0.00116257862178152	0.0169851517847464	0.251748490631364	collagen-associated	FALSE	2	48
LAMA4	MMP7	0.00744554452982612	278	0.00116257862178152	0.0169851517847464	0.251748490631364	laminin	FALSE	3	25
COL4A2	MMP7	0.00712267645332067	278	0.00116257862178152	0.0169851517847464	0.251748490631364	collagen-associated	FALSE	4	34
NID1	MMP7	0.00680355938515047	278	0.00116257862178152	0.0169851517847464	0.251748490631364	linker/proteoglycan	FALSE	5	52
NID2	MMP7	0.00644851288461233	278	0.00116257862178152	0.0169851517847464	0.251748490631364	linker/proteoglycan	FALSE	6	78
COL4A1	MMP7	0.00569115489713648	278	0.00116257862178152	0.0169851517847464	0.251748490631364	collagen-associated	FALSE	7	83
LAMB1	MMP7	0.0052057561766184	278	0.00116257862178152	0.0169851517847464	0.251748490631364	laminin	FALSE	8	62
HSPG2	MMP7	0.00480710512676895	278	0.00116257862178152	0.0169851517847464	0.251748490631364	linker/proteoglycan	FALSE	9	89
LAMB2	MMP7	0.00440213698489524	278	0.00116257862178152	0.0169851517847464	0.251748490631364	laminin	FALSE	10	64
COL18A1	IL1RN	0.00736393444685449	279	0.00113959832188398	0.0194216769487162	0.250240333109546	collagen-associated	FALSE	1	82
LAMA4	IL1RN	0.00724771350325924	279	0.00113959832188398	0.0194216769487162	0.250240333109546	laminin	FALSE	2	28
NID1	IL1RN	0.00617033421208824	279	0.00113959832188398	0.0194216769487162	0.250240333109546	linker/proteoglycan	FALSE	3	69
LAMC1	IL1RN	0.0056444143769891	279	0.00113959832188398	0.0194216769487162	0.250240333109546	laminin	FALSE	4	173
NID2	IL1RN	0.00542357107695121	279	0.00113959832188398	0.0194216769487162	0.250240333109546	linker/proteoglycan	FALSE	5	142
HSPG2	IL1RN	0.00516741684157348	279	0.00113959832188398	0.0194216769487162	0.250240333109546	linker/proteoglycan	FALSE	6	66
COL4A1	IL1RN	0.00513530731881432	279	0.00113959832188398	0.0194216769487162	0.250240333109546	collagen-associated	FALSE	7	103
LAMB1	IL1RN	0.00497785908296906	279	0.00113959832188398	0.0194216769487162	0.250240333109546	laminin	FALSE	8	77
COL4A2	IL1RN	0.00450701068832505	279	0.00113959832188398	0.0194216769487162	0.250240333109546	collagen-associated	FALSE	9	174
LAMB2	IL1RN	0.00391430724998987	279	0.00113959832188398	0.0194216769487162	0.250240333109546	laminin	FALSE	10	95
LAMC1	HBEGF	0.00704749138213353	280	0.00113783143283686	0.019470649866261	0.249181533459557	laminin	FALSE	1	82
NID2	HBEGF	0.00600655665600217	280	0.00113783143283686	0.019470649866261	0.249181533459557	linker/proteoglycan	FALSE	2	104
NID1	HBEGF	0.00547429591726569	280	0.00113783143283686	0.019470649866261	0.249181533459557	linker/proteoglycan	FALSE	3	104
COL18A1	HBEGF	0.00513583044169355	280	0.00113783143283686	0.019470649866261	0.249181533459557	collagen-associated	FALSE	4	210
LAMA4	HBEGF	0.00473088716281519	280	0.00113783143283686	0.019470649866261	0.249181533459557	laminin	FALSE	5	125
LAMB1	HBEGF	0.00470691879940621	280	0.00113783143283686	0.019470649866261	0.249181533459557	laminin	FALSE	6	93
COL4A1	HBEGF	0.00450716728217831	280	0.00113783143283686	0.019470649866261	0.249181533459557	collagen-associated	FALSE	7	162
HSPG2	HBEGF	0.00428983175521118	280	0.00113783143283686	0.019470649866261	0.249181533459557	linker/proteoglycan	FALSE	8	132
COL4A2	HBEGF	0.00416690103152732	280	0.00113783143283686	0.019470649866261	0.249181533459557	collagen-associated	FALSE	9	207
LAMB2	HBEGF	0.00408905107586201	280	0.00113783143283686	0.019470649866261	0.249181533459557	laminin	FALSE	10	81
NID2	SDC2	0.00803451282570644	281	0.00113484855955983	0.0158428797936803	0.249181533459557	linker/proteoglycan	FALSE	1	44
LAMC1	SDC2	0.00763859767134986	281	0.00113484855955983	0.0158428797936803	0.249181533459557	laminin	FALSE	2	70
COL18A1	SDC2	0.00687070367132222	281	0.00113484855955983	0.0158428797936803	0.249181533459557	collagen-associated	FALSE	3	101
COL4A2	SDC2	0.0061230859853738	281	0.00113484855955983	0.0158428797936803	0.249181533459557	collagen-associated	FALSE	4	60
NID1	SDC2	0.00600595829949494	281	0.00113484855955983	0.0158428797936803	0.249181533459557	linker/proteoglycan	FALSE	5	80
LAMB1	SDC2	0.00562029862035316	281	0.00113484855955983	0.0158428797936803	0.249181533459557	laminin	FALSE	6	50
COL4A1	SDC2	0.00558423015634415	281	0.00113484855955983	0.0158428797936803	0.249181533459557	collagen-associated	FALSE	7	86
LAMA4	SDC2	0.00538819384410948	281	0.00113484855955983	0.0158428797936803	0.249181533459557	laminin	FALSE	8	78
LAMB2	SDC2	0.00533488580245744	281	0.00113484855955983	0.0158428797936803	0.249181533459557	laminin	FALSE	9	33
HSPG2	SDC2	0.00471220724791686	281	0.00113484855955983	0.0158428797936803	0.249181533459557	linker/proteoglycan	FALSE	10	96
NID2	HLA-DRB5	0.00545118051491041	282	0.00112012415565171	0.00904989116011292	0.253359770405938	linker/proteoglycan	FALSE	1	140
COL18A1	HLA-DRB5	0.0047950424244244	282	0.00112012415565171	0.00904989116011292	0.253359770405938	collagen-associated	FALSE	2	243
LAMC1	HLA-DRB5	0.00460586903413019	282	0.00112012415565171	0.00904989116011292	0.253359770405938	laminin	FALSE	3	268
NID1	HLA-DRB5	0.00397697673743033	282	0.00112012415565171	0.00904989116011292	0.253359770405938	linker/proteoglycan	FALSE	4	227
COL4A2	HLA-DRB5	0.00369418982068923	282	0.00112012415565171	0.00904989116011292	0.253359770405938	collagen-associated	FALSE	5	277
COL4A1	HLA-DRB5	0.00336324460368276	282	0.00112012415565171	0.00904989116011292	0.253359770405938	collagen-associated	FALSE	6	290
LAMA4	HLA-DRB5	0.00331726838622852	282	0.00112012415565171	0.00904989116011292	0.253359770405938	laminin	FALSE	7	280
HSPG2	HLA-DRB5	0.00316987474201359	282	0.00112012415565171	0.00904989116011292	0.253359770405938	linker/proteoglycan	FALSE	8	241
LAMB1	HLA-DRB5	0.00301221305214722	282	0.00112012415565171	0.00904989116011292	0.253359770405938	laminin	FALSE	9	263
LAMB2	HLA-DRB5	0.00261988083257397	282	0.00112012415565171	0.00904989116011292	0.253359770405938	laminin	FALSE	10	265
LAMB1	LTB	0.0676927248134566	283	0.00105094395012608	0.0142600104332268	0.261310971376361	laminin	FALSE	1	4
COL18A1	LTB	0.00950766148157353	283	0.00105094395012608	0.0142600104332268	0.261310971376361	collagen-associated	FALSE	2	41
NID1	LTB	0.0076293734310659	283	0.00105094395012608	0.0142600104332268	0.261310971376361	linker/proteoglycan	FALSE	3	34
COL4A1	LTB	0.00743149268485133	283	0.00105094395012608	0.0142600104332268	0.261310971376361	collagen-associated	FALSE	4	48
LAMC1	LTB	0.00568450732513066	283	0.00105094395012608	0.0142600104332268	0.261310971376361	laminin	FALSE	5	168
NID2	LTB	0.00557056990641705	283	0.00105094395012608	0.0142600104332268	0.261310971376361	linker/proteoglycan	FALSE	6	129
LAMA4	LTB	0.00530931985080038	283	0.00105094395012608	0.0142600104332268	0.261310971376361	laminin	FALSE	7	86
COL4A2	LTB	0.00479001506714198	283	0.00105094395012608	0.0142600104332268	0.261310971376361	collagen-associated	FALSE	8	136
HSPG2	LTB	0.00452699923232828	283	0.00105094395012608	0.0142600104332268	0.261310971376361	linker/proteoglycan	FALSE	9	111
LAMB2	LTB	0.00325520939660998	283	0.00105094395012608	0.0142600104332268	0.261310971376361	laminin	FALSE	10	174
LAMC1	WNT9A	0.00461336521832535	284	0.00104421569692234	-0.00664370773933078	0.265589638219277	laminin	FALSE	1	267
COL18A1	WNT9A	0.0043821136785752	284	0.00104421569692234	-0.00664370773933078	0.265589638219277	collagen-associated	FALSE	2	289
LAMA4	WNT9A	0.00425254374578277	284	0.00104421569692234	-0.00664370773933078	0.265589638219277	laminin	FALSE	3	168
COL4A2	WNT9A	0.00371282910003954	284	0.00104421569692234	-0.00664370773933078	0.265589638219277	collagen-associated	FALSE	4	273
NID2	WNT9A	0.00355173813934202	284	0.00104421569692234	-0.00664370773933078	0.265589638219277	linker/proteoglycan	FALSE	5	308
NID1	WNT9A	0.00342432546660617	284	0.00104421569692234	-0.00664370773933078	0.265589638219277	linker/proteoglycan	FALSE	6	296
COL4A1	WNT9A	0.00291578932453429	284	0.00104421569692234	-0.00664370773933078	0.265589638219277	collagen-associated	FALSE	7	314
LAMB1	WNT9A	0.00263954018871094	284	0.00104421569692234	-0.00664370773933078	0.265589638219277	laminin	FALSE	8	305
HSPG2	WNT9A	0.00259266411176027	284	0.00104421569692234	-0.00664370773933078	0.265589638219277	linker/proteoglycan	FALSE	9	313
LAMB2	WNT9A	0.00224980691691985	284	0.00104421569692234	-0.00664370773933078	0.265589638219277	laminin	FALSE	10	312
COL18A1	IFITM1	0.01234481838131	285	0.00104040340670755	1.13531130532677e-05	0.268148974576227	collagen-associated	FALSE	1	12
NID2	IFITM1	0.00911961901712769	285	0.00104040340670755	1.13531130532677e-05	0.268148974576227	linker/proteoglycan	FALSE	2	33
LAMA4	IFITM1	0.00813895775313627	285	0.00104040340670755	1.13531130532677e-05	0.268148974576227	laminin	FALSE	3	18
LAMC1	IFITM1	0.00662352645509363	285	0.00104040340670755	1.13531130532677e-05	0.268148974576227	laminin	FALSE	4	110
COL4A1	IFITM1	0.00628163486824697	285	0.00104040340670755	1.13531130532677e-05	0.268148974576227	collagen-associated	FALSE	5	68
NID1	IFITM1	0.00625197566301148	285	0.00104040340670755	1.13531130532677e-05	0.268148974576227	linker/proteoglycan	FALSE	6	63
HSPG2	IFITM1	0.00509322781382088	285	0.00104040340670755	1.13531130532677e-05	0.268148974576227	linker/proteoglycan	FALSE	7	71
LAMB1	IFITM1	0.00469261160573713	285	0.00104040340670755	1.13531130532677e-05	0.268148974576227	laminin	FALSE	8	94
COL4A2	IFITM1	0.00435650666927908	285	0.00104040340670755	1.13531130532677e-05	0.268148974576227	collagen-associated	FALSE	9	187
LAMB2	IFITM1	0.00416791601573606	285	0.00104040340670755	1.13531130532677e-05	0.268148974576227	laminin	FALSE	10	76
LAMC1	FGF14	0.00550413781483208	286	0.00100849862332785	-0.00792157229230862	0.272486038109476	laminin	FALSE	1	188
NID2	FGF14	0.00492368548191843	286	0.00100849862332785	-0.00792157229230862	0.272486038109476	linker/proteoglycan	FALSE	2	186
COL18A1	FGF14	0.00474669734017598	286	0.00100849862332785	-0.00792157229230862	0.272486038109476	collagen-associated	FALSE	3	251
COL4A2	FGF14	0.00431319733382774	286	0.00100849862332785	-0.00792157229230862	0.272486038109476	collagen-associated	FALSE	4	194
NID1	FGF14	0.00415745359885956	286	0.00100849862332785	-0.00792157229230862	0.272486038109476	linker/proteoglycan	FALSE	5	211
LAMB2	FGF14	0.00412563399435937	286	0.00100849862332785	-0.00792157229230862	0.272486038109476	laminin	FALSE	6	77
LAMA4	FGF14	0.00392718537986831	286	0.00100849862332785	-0.00792157229230862	0.272486038109476	laminin	FALSE	7	199
LAMB1	FGF14	0.0037463009534367	286	0.00100849862332785	-0.00792157229230862	0.272486038109476	laminin	FALSE	8	169
COL4A1	FGF14	0.00369372174950703	286	0.00100849862332785	-0.00792157229230862	0.272486038109476	collagen-associated	FALSE	9	256
HSPG2	FGF14	0.00321241479627118	286	0.00100849862332785	-0.00792157229230862	0.272486038109476	linker/proteoglycan	FALSE	10	232
LAMC1	MMP2	0.00719720677584912	287	0.000975033818666569	-0.0145377293577149	0.280147943393814	laminin	FALSE	1	79
COL18A1	MMP2	0.0069219886842751	287	0.000975033818666569	-0.0145377293577149	0.280147943393814	collagen-associated	FALSE	2	98
NID2	MMP2	0.00561409409039795	287	0.000975033818666569	-0.0145377293577149	0.280147943393814	linker/proteoglycan	FALSE	3	128
COL4A1	MMP2	0.00555819593845747	287	0.000975033818666569	-0.0145377293577149	0.280147943393814	collagen-associated	FALSE	4	88
NID1	MMP2	0.00513465855156496	287	0.000975033818666569	-0.0145377293577149	0.280147943393814	linker/proteoglycan	FALSE	5	126
LAMA4	MMP2	0.00490351170417372	287	0.000975033818666569	-0.0145377293577149	0.280147943393814	laminin	FALSE	6	116
COL4A2	MMP2	0.00482176031477558	287	0.000975033818666569	-0.0145377293577149	0.280147943393814	collagen-associated	FALSE	7	133
LAMB1	MMP2	0.00451645311924839	287	0.000975033818666569	-0.0145377293577149	0.280147943393814	laminin	FALSE	8	102
HSPG2	MMP2	0.00446317325229499	287	0.000975033818666569	-0.0145377293577149	0.280147943393814	linker/proteoglycan	FALSE	9	117
LAMB2	MMP2	0.00410809172986549	287	0.000975033818666569	-0.0145377293577149	0.280147943393814	laminin	FALSE	10	78
COL18A1	WNT7B	0.00493403780485426	288	0.000945092117605682	-0.0229756243805383	0.285973485984735	collagen-associated	FALSE	1	225
LAMC1	WNT7B	0.00484858328608086	288	0.000945092117605682	-0.0229756243805383	0.285973485984735	laminin	FALSE	2	246
LAMA4	WNT7B	0.00441964271784781	288	0.000945092117605682	-0.0229756243805383	0.285973485984735	laminin	FALSE	3	147
NID2	WNT7B	0.00414057527505139	288	0.000945092117605682	-0.0229756243805383	0.285973485984735	linker/proteoglycan	FALSE	4	271
COL4A2	WNT7B	0.00394769815481842	288	0.000945092117605682	-0.0229756243805383	0.285973485984735	collagen-associated	FALSE	5	240
NID1	WNT7B	0.00368310913355319	288	0.000945092117605682	-0.0229756243805383	0.285973485984735	linker/proteoglycan	FALSE	6	266
COL4A1	WNT7B	0.00321284173406734	288	0.000945092117605682	-0.0229756243805383	0.285973485984735	collagen-associated	FALSE	7	299
HSPG2	WNT7B	0.00301329440897535	288	0.000945092117605682	-0.0229756243805383	0.285973485984735	linker/proteoglycan	FALSE	8	269
LAMB1	WNT7B	0.00284009123482116	288	0.000945092117605682	-0.0229756243805383	0.285973485984735	laminin	FALSE	9	285
LAMB2	WNT7B	0.00261791008987378	288	0.000945092117605682	-0.0229756243805383	0.285973485984735	laminin	FALSE	10	266
COL18A1	NECTIN2	0.00487486208521097	289	0.000909706238167453	-0.0318889526507201	0.289759605354343	collagen-associated	FALSE	1	233
COL4A2	NECTIN2	0.00455520709521554	289	0.000909706238167453	-0.0318889526507201	0.289759605354343	collagen-associated	FALSE	2	167
LAMC1	NECTIN2	0.00452575941436775	289	0.000909706238167453	-0.0318889526507201	0.289759605354343	laminin	FALSE	3	272
LAMA4	NECTIN2	0.00423579486317047	289	0.000909706238167453	-0.0318889526507201	0.289759605354343	laminin	FALSE	4	171
NID1	NECTIN2	0.00383794333866398	289	0.000909706238167453	-0.0318889526507201	0.289759605354343	linker/proteoglycan	FALSE	5	246
NID2	NECTIN2	0.00355653225030786	289	0.000909706238167453	-0.0318889526507201	0.289759605354343	linker/proteoglycan	FALSE	6	307
COL4A1	NECTIN2	0.0034608370181105	289	0.000909706238167453	-0.0318889526507201	0.289759605354343	collagen-associated	FALSE	7	279
HSPG2	NECTIN2	0.00299912896805045	289	0.000909706238167453	-0.0318889526507201	0.289759605354343	linker/proteoglycan	FALSE	8	271
LAMB1	NECTIN2	0.00269845414735319	289	0.000909706238167453	-0.0318889526507201	0.289759605354343	laminin	FALSE	9	299
LAMB2	NECTIN2	0.00230448474839992	289	0.000909706238167453	-0.0318889526507201	0.289759605354343	laminin	FALSE	10	307
LAMC1	PGF	0.00696532207593777	290	0.000903669860327003	-0.027489961127825	0.292278648847444	laminin	FALSE	1	88
COL18A1	PGF	0.00684692136235084	290	0.000903669860327003	-0.027489961127825	0.292278648847444	collagen-associated	FALSE	2	103
NID2	PGF	0.00620045922271011	290	0.000903669860327003	-0.027489961127825	0.292278648847444	linker/proteoglycan	FALSE	3	90
NID1	PGF	0.00490784173382523	290	0.000903669860327003	-0.027489961127825	0.292278648847444	linker/proteoglycan	FALSE	4	144
LAMB1	PGF	0.00485859349520034	290	0.000903669860327003	-0.027489961127825	0.292278648847444	laminin	FALSE	5	82
LAMA4	PGF	0.00479068645530307	290	0.000903669860327003	-0.027489961127825	0.292278648847444	laminin	FALSE	6	120
COL4A2	PGF	0.0046324543814177	290	0.000903669860327003	-0.027489961127825	0.292278648847444	collagen-associated	FALSE	7	153
COL4A1	PGF	0.00447568617513885	290	0.000903669860327003	-0.027489961127825	0.292278648847444	collagen-associated	FALSE	8	166
HSPG2	PGF	0.0041521013532004	290	0.000903669860327003	-0.027489961127825	0.292278648847444	linker/proteoglycan	FALSE	9	143
LAMB2	PGF	0.00404314086380474	290	0.000903669860327003	-0.027489961127825	0.292278648847444	laminin	FALSE	10	84
NID1	CSF2	0.0676230515709624	291	0.000894747138123455	-0.0237384608252603	0.291407972604801	linker/proteoglycan	FALSE	1	3
LAMC1	CSF2	0.00859045906486882	291	0.000894747138123455	-0.0237384608252603	0.291407972604801	laminin	FALSE	2	48
NID2	CSF2	0.0083234872777135	291	0.000894747138123455	-0.0237384608252603	0.291407972604801	linker/proteoglycan	FALSE	3	41
