from	to	family	partial_rho	boot
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.290759912079062	74
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.429889763251061	74
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.014179739391316	74
AGT_source_index	Peri_AT1R_response	allowed	0.261435523711973	75
processing_index	Peri_AT1R_response	allowed	0.134767661747154	75
Peri_AGTR1	Peri_AT1R_response	allowed	0.0394271641499002	75
Peri_ACE2	Peri_AT1R_response	allowed	0.31680525620107	75
Peri_AT1R_response	contractile	allowed	0.154448727833462	75
Peri_AT1R_response	inflammatory	allowed	0.274248265227448	75
Peri_AT1R_response	activated_migratory	allowed	0.502035466461064	75
Peri_AT1R_response	BM_minus_FIB	allowed	-0.51094834232845	75
BM_minus_FIB	EC_readout	allowed	0.0821778112984702	75
Peri_AT1R_response	EC_readout	allowed	0.167779449297418	75
AGT_source_index	BM_minus_FIB	forbidden	-0.0352958353859525	75
processing_index	EC_readout	forbidden	-0.0490786878916592	75
Mast_CMA1	BM_minus_FIB	forbidden	-0.292269072555487	75
VSMC_AGT	Peri_AGTR1	forbidden	-0.197301049426025	75
AGT_source_index	Peri_AGTR1	forbidden	-0.248720613579256	75
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.0838564726095289	75
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.075315486176964	75
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.203831892787993	75
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.0516156583629893	75
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.12938357656284	75
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.386169669560143	75
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.168487842268875	75
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.458056059689454	75
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.363631780600928	75
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.107401696222051	75
AGT_source_index	Peri_AT1R_response	allowed	0.180001847378514	76
processing_index	Peri_AT1R_response	allowed	0.268078526300754	76
Peri_AGTR1	Peri_AT1R_response	allowed	-0.0236869368018386	76
Peri_ACE2	Peri_AT1R_response	allowed	0.151197988911745	76
Peri_AT1R_response	contractile	allowed	0.232942834493086	76
Peri_AT1R_response	inflammatory	allowed	0.361578437417423	76
Peri_AT1R_response	activated_migratory	allowed	0.560926627323175	76
Peri_AT1R_response	BM_minus_FIB	allowed	-0.483625473443143	76
BM_minus_FIB	EC_readout	allowed	0.180691195795509	76
Peri_AT1R_response	EC_readout	allowed	0.364101446280818	76
AGT_source_index	BM_minus_FIB	forbidden	-0.171492491250453	76
processing_index	EC_readout	forbidden	0.0402295239981622	76
Mast_CMA1	BM_minus_FIB	forbidden	0.110291897897105	76
VSMC_AGT	Peri_AGTR1	forbidden	0.0886606866687287	76
AGT_source_index	Peri_AGTR1	forbidden	0.00387119815815152	76
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.0637862583049749	76
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0118215223097113	76
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.229883638383901	76
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.299037399400347	76
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.232092051527018	76
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.246691261521228	76
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.148241549860223	76
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.30279012232556	76
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.218032711778989	76
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.0365894477230688	76
AGT_source_index	Peri_AT1R_response	allowed	0.251196105033432	77
processing_index	Peri_AT1R_response	allowed	0.530375351865016	77
Peri_AGTR1	Peri_AT1R_response	allowed	-0.0878129860520226	77
Peri_ACE2	Peri_AT1R_response	allowed	0.265377269749297	77
Peri_AT1R_response	contractile	allowed	0.236754981987323	77
Peri_AT1R_response	inflammatory	allowed	0.175192667244288	77
Peri_AT1R_response	activated_migratory	allowed	0.454311642117744	77
Peri_AT1R_response	BM_minus_FIB	allowed	-0.65767704865703	77
BM_minus_FIB	EC_readout	allowed	0.144154086296358	77
Peri_AT1R_response	EC_readout	allowed	0.29234028745585	77
AGT_source_index	BM_minus_FIB	forbidden	-0.0838588485278781	77
processing_index	EC_readout	forbidden	0.235465223982563	77
Mast_CMA1	BM_minus_FIB	forbidden	0.378874263588702	77
VSMC_AGT	Peri_AGTR1	forbidden	0.235990783087386	77
AGT_source_index	Peri_AGTR1	forbidden	-0.149593473864238	77
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.253082861437953	77
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	-0.125118783655369	77
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.114373864904488	77
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.360808847510896	77
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.416448801742919	77
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.496042724389181	77
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.286108173440097	77
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.246206403432112	77
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.448796377214586	77
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.0865611747001687	77
AGT_source_index	Peri_AT1R_response	allowed	0.293242078480928	78
processing_index	Peri_AT1R_response	allowed	0.419640848437943	78
Peri_AGTR1	Peri_AT1R_response	allowed	-0.15109173170818	78
Peri_ACE2	Peri_AT1R_response	allowed	0.351914134249324	78
Peri_AT1R_response	contractile	allowed	0.096314435714034	78
Peri_AT1R_response	inflammatory	allowed	0.293629540890032	78
Peri_AT1R_response	activated_migratory	allowed	0.51895634403298	78
Peri_AT1R_response	BM_minus_FIB	allowed	-0.620168422536204	78
BM_minus_FIB	EC_readout	allowed	0.216044380085426	78
Peri_AT1R_response	EC_readout	allowed	0.347937397537107	78
AGT_source_index	BM_minus_FIB	forbidden	-0.0112745996673626	78
processing_index	EC_readout	forbidden	-0.0587167486825323	78
Mast_CMA1	BM_minus_FIB	forbidden	-0.110247677521453	78
VSMC_AGT	Peri_AGTR1	forbidden	-0.0849840843921816	78
AGT_source_index	Peri_AGTR1	forbidden	-0.308470942617946	78
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.153118279569892	78
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.130018542140631	78
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.182723397410118	78
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.365781459027126	78
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.442221794573133	78
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.388972357466421	78
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.166942672914978	78
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.013815684395464	78
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.388396422296758	78
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.0208061731440048	78
AGT_source_index	Peri_AT1R_response	allowed	0.384514148860694	79
processing_index	Peri_AT1R_response	allowed	0.242798492033085	79
Peri_AGTR1	Peri_AT1R_response	allowed	-0.136118348755756	79
Peri_ACE2	Peri_AT1R_response	allowed	0.418739055381399	79
Peri_AT1R_response	contractile	allowed	0.374886477701831	79
Peri_AT1R_response	inflammatory	allowed	0.214951484154677	79
Peri_AT1R_response	activated_migratory	allowed	0.600576772939471	79
Peri_AT1R_response	BM_minus_FIB	allowed	-0.538565715469305	79
BM_minus_FIB	EC_readout	allowed	0.207657504022442	79
Peri_AT1R_response	EC_readout	allowed	0.346623975844035	79
AGT_source_index	BM_minus_FIB	forbidden	-0.0919257560710196	79
processing_index	EC_readout	forbidden	0.0446479779582843	79
Mast_CMA1	BM_minus_FIB	forbidden	-0.21216189878725	79
VSMC_AGT	Peri_AGTR1	forbidden	-0.0206052464644203	79
AGT_source_index	Peri_AGTR1	forbidden	-0.178048463627534	79
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.07808569717428	79
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0356835601439074	79
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.355921862819311	79
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.343281812658378	79
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.305235305235305	79
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.386313422621957	79
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.16052737768774	79
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.134727822580645	79
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.248235887096774	79
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.0367732581297899	79
AGT_source_index	Peri_AT1R_response	allowed	0.230798287028008	80
processing_index	Peri_AT1R_response	allowed	0.47671631602543	80
Peri_AGTR1	Peri_AT1R_response	allowed	-0.0461219210985254	80
Peri_ACE2	Peri_AT1R_response	allowed	0.302649836638711	80
Peri_AT1R_response	contractile	allowed	0.133746726549885	80
Peri_AT1R_response	inflammatory	allowed	0.154696807283681	80
Peri_AT1R_response	activated_migratory	allowed	0.494877813810228	80
Peri_AT1R_response	BM_minus_FIB	allowed	-0.532748069851694	80
BM_minus_FIB	EC_readout	allowed	-0.0526948859750767	80
Peri_AT1R_response	EC_readout	allowed	0.214371027683501	80
AGT_source_index	BM_minus_FIB	forbidden	-0.200576628815663	80
processing_index	EC_readout	forbidden	-0.0536805400556052	80
Mast_CMA1	BM_minus_FIB	forbidden	-0.0350303289640091	80
VSMC_AGT	Peri_AGTR1	forbidden	0.134851923049128	80
AGT_source_index	Peri_AGTR1	forbidden	-0.0575241351705235	80
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.00725641773628938	80
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0836270215078555	80
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.211544761366846	80
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.358209117733524	80
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.296866894478982	80
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.519771798365123	80
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.387003277176688	80
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.253703171802552	80
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.412772010449578	80
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.012971682112376	80
AGT_source_index	Peri_AT1R_response	allowed	0.208375429794797	81
processing_index	Peri_AT1R_response	allowed	0.338679643169504	81
Peri_AGTR1	Peri_AT1R_response	allowed	0.199740921745082	81
Peri_ACE2	Peri_AT1R_response	allowed	0.303959738444599	81
Peri_AT1R_response	contractile	allowed	0.35392596862519	81
Peri_AT1R_response	inflammatory	allowed	0.313212829909005	81
Peri_AT1R_response	activated_migratory	allowed	0.438514431588916	81
Peri_AT1R_response	BM_minus_FIB	allowed	-0.543327706180261	81
BM_minus_FIB	EC_readout	allowed	0.0467552188107254	81
Peri_AT1R_response	EC_readout	allowed	0.442581824871671	81
AGT_source_index	BM_minus_FIB	forbidden	-0.213446491906816	81
processing_index	EC_readout	forbidden	0.218650942373592	81
Mast_CMA1	BM_minus_FIB	forbidden	-0.296072092658883	81
VSMC_AGT	Peri_AGTR1	forbidden	0.159079520487222	81
AGT_source_index	Peri_AGTR1	forbidden	-0.218103019737165	81
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.045065963060686	81
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	-0.0022890503591079	81
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.223514228233776	81
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.308400476040655	81
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.38828224711817	81
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.417005831879768	81
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.319244152755143	81
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.238078121255691	81
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.210320313124051	81
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.130876600650554	81
AGT_source_index	Peri_AT1R_response	allowed	0.432409194743494	82
processing_index	Peri_AT1R_response	allowed	0.278493654271592	82
Peri_AGTR1	Peri_AT1R_response	allowed	0.00565966512745067	82
Peri_ACE2	Peri_AT1R_response	allowed	0.336912595145571	82
Peri_AT1R_response	contractile	allowed	0.236	82
Peri_AT1R_response	inflammatory	allowed	0.204253731343284	82
Peri_AT1R_response	activated_migratory	allowed	0.438507462686567	82
Peri_AT1R_response	BM_minus_FIB	allowed	-0.420910447761194	82
BM_minus_FIB	EC_readout	allowed	0.0814618568861923	82
Peri_AT1R_response	EC_readout	allowed	0.236904722717734	82
AGT_source_index	BM_minus_FIB	forbidden	-0.0786840100036962	82
processing_index	EC_readout	forbidden	0.0942362389156832	82
Mast_CMA1	BM_minus_FIB	forbidden	-0.15414675566637	82
VSMC_AGT	Peri_AGTR1	forbidden	-0.0645072702569884	82
AGT_source_index	Peri_AGTR1	forbidden	-0.233525784106868	82
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.282404692082112	82
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0958425746779293	82
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.312137987960209	82
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.26330001524357	82
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.259622737700739	82
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.265804231455519	82
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.0731264338516441	82
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.159086933706489	82
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.346772782928109	82
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.0633731343283582	82
AGT_source_index	Peri_AT1R_response	allowed	0.459532228693997	83
processing_index	Peri_AT1R_response	allowed	0.449131424243039	83
Peri_AGTR1	Peri_AT1R_response	allowed	0.244663159296302	83
Peri_ACE2	Peri_AT1R_response	allowed	0.465988462486343	83
Peri_AT1R_response	contractile	allowed	0.218495108318471	83
Peri_AT1R_response	inflammatory	allowed	0.327701618620479	83
Peri_AT1R_response	activated_migratory	allowed	0.553293582979486	83
Peri_AT1R_response	BM_minus_FIB	allowed	-0.400804459601651	83
BM_minus_FIB	EC_readout	allowed	0.136464465202728	83
Peri_AT1R_response	EC_readout	allowed	0.370300321277693	83
AGT_source_index	BM_minus_FIB	forbidden	-0.161507129996894	83
processing_index	EC_readout	forbidden	0.126654282289268	83
Mast_CMA1	BM_minus_FIB	forbidden	-0.107389832232096	83
VSMC_AGT	Peri_AGTR1	forbidden	0.238950073164413	83
AGT_source_index	Peri_AGTR1	forbidden	0.00913211029092488	83
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.271426549006654	83
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0299108539255552	83
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.309031347077097	83
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.144491997420414	83
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.186638948592368	83
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.321857575274813	83
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.172942484252131	83
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.141956241956242	83
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.247844272844273	83
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.0712446736267099	83
AGT_source_index	Peri_AT1R_response	allowed	0.352321197730134	84
processing_index	Peri_AT1R_response	allowed	0.219940661557256	84
Peri_AGTR1	Peri_AT1R_response	allowed	0.0440640166451967	84
Peri_ACE2	Peri_AT1R_response	allowed	0.432311083343608	84
Peri_AT1R_response	contractile	allowed	0.400995605477654	84
Peri_AT1R_response	inflammatory	allowed	0.28423989351033	84
Peri_AT1R_response	activated_migratory	allowed	0.563301179774257	84
Peri_AT1R_response	BM_minus_FIB	allowed	-0.493353512882697	84
BM_minus_FIB	EC_readout	allowed	0.188268028038019	84
Peri_AT1R_response	EC_readout	allowed	0.420966015884938	84
AGT_source_index	BM_minus_FIB	forbidden	-0.0857577461018396	84
processing_index	EC_readout	forbidden	0.0873962884867218	84
Mast_CMA1	BM_minus_FIB	forbidden	-0.188571359815947	84
VSMC_AGT	Peri_AGTR1	forbidden	-0.0797937051715516	84
AGT_source_index	Peri_AGTR1	forbidden	-0.276933261564923	84
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.370454198965651	84
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	-0.00203376042302217	84
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	-0.0177571004043455	84
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.199180047830543	84
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.323360600171736	84
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.219668344864613	84
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.351661821165554	84
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.0485377547706825	84
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.227598326679529	84
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.0952024944840539	84
AGT_source_index	Peri_AT1R_response	allowed	0.367286243176174	85
processing_index	Peri_AT1R_response	allowed	0.224818170595997	85
Peri_AGTR1	Peri_AT1R_response	allowed	0.108448331594398	85
Peri_ACE2	Peri_AT1R_response	allowed	0.431293958652271	85
Peri_AT1R_response	contractile	allowed	0.372747439467598	85
Peri_AT1R_response	inflammatory	allowed	0.339085288148393	85
Peri_AT1R_response	activated_migratory	allowed	0.563675838957852	85
Peri_AT1R_response	BM_minus_FIB	allowed	-0.434917638174352	85
BM_minus_FIB	EC_readout	allowed	0.269642483010247	85
Peri_AT1R_response	EC_readout	allowed	0.278381413262013	85
AGT_source_index	BM_minus_FIB	forbidden	-0.0125878614925151	85
processing_index	EC_readout	forbidden	0.0383840848809432	85
Mast_CMA1	BM_minus_FIB	forbidden	-0.507274264914601	85
VSMC_AGT	Peri_AGTR1	forbidden	0.002436316536113	85
AGT_source_index	Peri_AGTR1	forbidden	-0.131829450752785	85
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.280681178457497	85
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0899701601607698	85
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.275930872461623	85
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.110778954560984	85
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.244519466376259	85
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.271661853504857	85
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.27238951896754	85
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.246065498930777	85
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.398447824311012	85
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.0167744371548591	85
AGT_source_index	Peri_AT1R_response	allowed	0.409837098476287	86
processing_index	Peri_AT1R_response	allowed	0.354054429598586	86
Peri_AGTR1	Peri_AT1R_response	allowed	0.138934962245161	86
Peri_ACE2	Peri_AT1R_response	allowed	0.481933471824981	86
Peri_AT1R_response	contractile	allowed	0.353983314392438	86
Peri_AT1R_response	inflammatory	allowed	0.265833267260442	86
Peri_AT1R_response	activated_migratory	allowed	0.584339843715587	86
Peri_AT1R_response	BM_minus_FIB	allowed	-0.575653460898063	86
BM_minus_FIB	EC_readout	allowed	0.0661646965331208	86
Peri_AT1R_response	EC_readout	allowed	0.277130259681082	86
AGT_source_index	BM_minus_FIB	forbidden	-0.0646995459992685	86
processing_index	EC_readout	forbidden	0.220318611030345	86
Mast_CMA1	BM_minus_FIB	forbidden	-0.102393158056098	86
VSMC_AGT	Peri_AGTR1	forbidden	-0.112591506847059	86
AGT_source_index	Peri_AGTR1	forbidden	-0.203864524533218	86
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.139263889064615	86
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.148153109814763	86
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.160612691466083	86
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.0461583459773687	86
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.158424956599506	86
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.423894325249701	86
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.19505709369623	86
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.157350984100301	86
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.358688800168103	86
